tick,sim_second,organisms,food,species,plants,grazers,hunters,omnivores,infected,avg_lifespan,avg_body_size,avg_speed,avg_armor,avg_attack,avg_photo,avg_diet,avg_photo_area,avg_speed_plants,avg_speed_eaters,avg_light_share,ready_share_plants,ready_share_eaters,avg_disease_resistance,avg_symbiosis_rate,symbiotic_pairs,deaths_starvation,deaths_predation,deaths_old_age,deaths_disease,deaths_event,energy_total,flow_photosynthesis,flow_food,flow_predation,flow_grazing,flow_symbiosis,flow_metabolism,flow_movement,flow_disease,flow_reproduction_spent,flow_reproduction_received,flow_death,flow_clamp,flow_digestion,ledger_max_residual,ledger_cumulative_residual,grazes_eat,grazes_attack,kills_consumer,kills_plant,grazer_kills,grazer_kills_consumer,attacks_no_plant_in_reach,grazes_eat_by_plant,kills_plant_by_consumer,plant_kill_energy_consumer,hunter_intents,hunter_strikes,hunter_consumer_in_reach,hunter_kills_consumer,hunter_rejected_size,hunter_rejected_damage,hunter_rejected_both,omnivore_intents,omnivore_strikes,omnivore_consumer_in_reach,omnivore_kills_consumer,omnivore_rejected_size,omnivore_rejected_damage,omnivore_rejected_both,g1_ticks,g1_food_items,g1_bite_count,g1_plant_gross,g1_food,g1_bites,g1_kill_consumer,g1_kill_plant,g1_metabolism,g1_movement,g1_strike,g1_births,g1_deaths,g1_deaths_starvation,g1_deaths_predation,g1_deaths_disease,g1_death_age_sum,g2_ticks,g2_food_items,g2_bite_count,g2_plant_gross,g2_food,g2_bites,g2_kill_consumer,g2_kill_plant,g2_metabolism,g2_movement,g2_strike,g2_births,g2_deaths,g2_deaths_starvation,g2_deaths_predation,g2_deaths_disease,g2_death_age_sum,o1_ticks,o1_food_items,o1_bite_count,o1_plant_gross,o1_food,o1_bites,o1_kill_consumer,o1_kill_plant,o1_metabolism,o1_movement,o1_strike,o1_births,o1_deaths,o1_deaths_starvation,o1_deaths_predation,o1_deaths_disease,o1_death_age_sum,o2_ticks,o2_food_items,o2_bite_count,o2_plant_gross,o2_food,o2_bites,o2_kill_consumer,o2_kill_plant,o2_metabolism,o2_movement,o2_strike,o2_births,o2_deaths,o2_deaths_starvation,o2_deaths_predation,o2_deaths_disease,o2_death_age_sum,h1_ticks,h1_food_items,h1_bite_count,h1_plant_gross,h1_food,h1_bites,h1_kill_consumer,h1_kill_plant,h1_metabolism,h1_movement,h1_strike,h1_births,h1_deaths,h1_deaths_starvation,h1_deaths_predation,h1_deaths_disease,h1_death_age_sum,h2_ticks,h2_food_items,h2_bite_count,h2_plant_gross,h2_food,h2_bites,h2_kill_consumer,h2_kill_plant,h2_metabolism,h2_movement,h2_strike,h2_births,h2_deaths,h2_deaths_starvation,h2_deaths_predation,h2_deaths_disease,h2_death_age_sum,cross_plant_grazer,cross_plant_omnivore,cross_plant_hunter,cross_grazer_plant,cross_grazer_omnivore,cross_grazer_hunter,cross_omnivore_plant,cross_omnivore_grazer,cross_omnivore_hunter,cross_hunter_plant,cross_hunter_grazer,cross_hunter_omnivore,species_pass_tick,species_pass_organisms,species_pass_near_other,species_pass_drifting,species_pass_isolated
2221,74.0,2867,106,11,934,1933,0,0,172,277.55,1.008,1.144,0.119,0.031,0.298,-0.874,1.685,0.3637,3.1654,0.648,0.015,0.016,0.171,-0.110,106,74,20,0,9,0,100584.47,10613.417,28863.628,32.442,5021.874,10.659,18746.462,9359.177,238.377,13297.383,10637.906,678.532,175.016,792.486,0.000194,-0.030277,828,0,6,14,20,6,18153,119,14,32.290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55562,1322,709,38489.782,28799.094,4905.187,0.152,32.290,16019.054,8799.651,362.942,257,89,74,6,9,18449,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2101,2077,2077,10,0
2251,75.0,3067,111,11,998,2069,0,0,196,270.11,1.011,1.145,0.119,0.031,0.298,-0.875,1.686,0.3648,3.1768,0.634,0.012,0.019,0.171,-0.110,89,100,32,0,13,0,108039.50,11675.989,32035.718,16.040,6404.774,12.230,20242.222,10096.395,262.642,14381.359,11505.087,1336.874,405.413,1052.901,0.000171,-0.029880,1066,0,24,8,30,24,18438,111,6,14.939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59867,1463,955,43614.423,31966.150,6335.807,0.454,14.939,17371.349,9476.398,413.650,269,133,100,24,9,34684,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2251,3067,3065,2,0
2281,76.0,3286,89,11,1046,2240,0,0,226,237.12,1.018,1.153,0.117,0.031,0.294,-0.875,1.686,0.3641,3.1414,0.652,0.014,0.020,0.172,-0.110,85,94,45,0,17,0,116510.63,12933.233,34559.216,30.852,6798.589,9.458,21893.092,10953.975,299.017,15904.521,12723.617,1453.468,140.633,1131.080,0.000270,-0.029109,1143,0,31,14,44,30,19510,109,14,28.632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64774,1577,1034,46905.612,34509.065,6748.312,0.521,28.632,18872.390,10277.501,460.297,312,141,94,31,16,28224,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2251,3067,3065,2,0
2311,77.0,3553,89,11,1103,2450,0,0,282,253.15,1.028,1.164,0.116,0.031,0.290,-0.876,1.695,0.3649,3.1592,0.640,0.013,0.020,0.173,-0.112,76,86,38,0,10,0,124555.55,14302.221,36039.824,21.085,8025.676,11.562,23667.271,11852.828,353.926,17043.378,13634.703,1349.236,403.805,1282.467,0.000225,-0.029239,1379,0,28,10,38,28,20171,132,10,20.676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70113,1635,1247,49683.577,35946.235,7898.468,0.409,20.676,20482.080,11116.907,505.209,333,123,86,28,9,26841,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2251,3067,3065,2,0
2341,78.0,3835,88,11,1179,2656,0,0,370,256.33,1.032,1.169,0.116,0.031,0.289,-0.877,1.700,0.3611,3.1502,0.627,0.008,0.020,0.174,-0.112,66,97,20,0,20,0,134253.30,15781.899,39085.267,10.417,9064.150,12.006,25781.103,13045.883,455.281,17762.112,14209.689,705.535,267.335,1372.281,0.000213,-0.027717,1612,0,14,6,19,14,21088,120,5,9.801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76506,1784,1492,54474.739,38941.797,9006.267,0.151,9.801,22416.132,12235.937,564.597,335,129,97,14,18,26773,15,0,0,0.000,0.000,0.000,0.000,0.000,3.891,2.389,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2251,3067,3065,2,0
2371,79.0,4075,100,11,1236,2839,0,0,491,252.49,1.038,1.174,0.115,0.031,0.287,-0.878,1.701,0.3577,3.1561,0.626,0.011,0.019,0.174,-0.113,76,136,51,0,27,0,141768.69,16962.355,40640.115,46.146,10291.085,9.925,27834.119,14137.200,603.721,19434.740,15547.792,1649.826,497.553,1523.859,0.000247,-0.026469,1746,0,30,21,50,29,22259,69,21,43.148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82532,1849,1677,57533.575,40494.629,10202.202,0.410,43.148,24269.550,13256.178,614.217,375,192,136,30,26,41385,32,0,0,0.000,0.000,0.000,0.000,0.000,8.438,4.690,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2251,3067,3065,2,0
2401,80.0,4255,95,11,1263,2992,0,0,638,238.51,1.047,1.182,0.115,0.032,0.282,-0.879,1.703,0.3646,3.1382,0.628,0.009,0.018,0.175,-0.113,68,128,88,0,42,0,149273.33,18355.055,43683.260,55.008,11307.931,11.496,29438.062,15010.566,803.595,18924.301,15139.441,3184.775,533.493,1833.327,0.000210,-0.027335,1962,0,59,29,86,59,22584,95,27,53.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87212,1984,1867,62047.065,43507.677,11217.623,1.097,53.025,25745.691,14043.050,688.834,377,224,127,59,38,44287,90,2,0,50.000,33.790,0.000,0.000,0.000,27.482,13.124,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2401,4255,4145,84,0
2431,81.0,4448,91,11,1286,3162,0,0,825,257.84,1.055,1.192,0.115,0.032,0.277,-0.879,1.697,0.3660,3.1618,0.638,0.009,0.019,0.176,-0.113,86,118,117,0,56,0,155511.81,19432.939,45871.784,97.077,11681.849,11.670,31227.552,16027.175,1059.349,20918.853,16735.083,4335.081,354.917,1975.484,0.000252,-0.026881,2069,0,70,47,117,70,23585,138,47,95.621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92469,2084,1929,64876.817,45733.242,11489.321,1.457,95.621,27455.740,14999.738,742.615,410,240,118,70,52,52567,90,2,2,65.518,34.223,10.743,0.000,0.000,27.487,13.644,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2401,4255,4145,84,0
2461,82.0,4617,95,11,1312,3305,0,0,1057,313.10,1.062,1.200,0.115,0.031,0.274,-0.880,1.703,0.3664,3.1538,0.621,0.011,0.018,0.177,-0.113,67,116,134,0,78,0,160539.16,19968.474,47107.124,104.222,11931.658,10.944,32835.878,16802.128,1381.998,21359.946,17087.957,4369.963,462.716,2027.797,0.000316,-0.028514,2325,0,81,53,134,81,24390,284,53,102.479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97263,2136,2039,66331.315,46940.838,11677.558,1.743,102.479,28991.749,15732.426,783.001,414,270,115,81,74,61179,76,2,2,65.327,34.223,10.611,0.000,0.000,23.849,13.082,0.000,0,1,1,0,0,121,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2401,4255,4145,84,0
2491,83.0,4745,93,11,1332,3413,0,0,1344,306.86,1.068,1.205,0.116,0.031,0.272,-0.880,1.701,0.3673,3.1504,0.626,0.005,0.019,0.177,-0.114,81,109,160,0,95,0,165127.62,20634.127,49875.823,109.925,12791.360,11.541,33921.103,17385.163,1778.785,21340.765,17072.612,5975.670,520.532,2181.996,0.000332,-0.028636,2387,0,107,53,160,107,24728,207,53,107.323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100286,2259,2180,70339.480,49704.877,12583.999,2.602,107.323,30015.247,16263.904,833.689,413,305,109,107,89,75654,68,1,0,25.000,17.308,0.000,0.000,0.000,22.362,13.082,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2401,4255,4145,84,0
2521,84.0,4872,71,11,1344,3528,0,0,1641,266.54,1.074,1.210,0.117,0.032,0.269,-0.882,1.703,0.3659,3.1335,0.630,0.007,0.019,0.178,-0.113,75,97,157,0,127,0,169967.80,21517.821,51732.129,107.033,13064.986,12.419,35238.134,17990.122,2203.035,22205.652,17764.522,5750.669,706.164,2187.568,0.000205,-0.029285,2421,0,105,52,157,105,24979,145,52,104.878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103871,2353,2276,73032.539,51632.107,12918.717,2.155,104.878,31276.566,16859.499,840.276,436,320,97,105,118,73939,88,0,0,0.000,0.000,0.000,0.000,0.000,29.001,13.407,0.000,0,1,0,0,1,149,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2401,4255,4145,84,0
2551,85.0,4986,68,11,1357,3629,0,0,1922,262.33,1.080,1.216,0.118,0.033,0.267,-0.883,1.704,0.3695,3.1261,0.630,0.004,0.017,0.178,-0.114,73,85,172,0,135,0,172795.70,22360.613,51019.510,111.356,14068.513,13.204,36534.529,18588.705,2656.410,21964.383,17571.507,5717.746,488.878,2284.418,0.000305,-0.030334,2644,0,119,53,172,119,25620,136,53,110.062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107548,2312,2508,73182.767,50855.573,13943.773,1.294,110.062,32549.205,17365.846,934.359,431,330,85,119,126,82705,60,2,0,50.000,34.123,0.000,0.000,0.000,19.718,9.184,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2551,4986,4902,1,0
2581,86.0,4978,86,11,1357,3621,0,0,2156,290.33,1.081,1.215,0.120,0.033,0.268,-0.884,1.710,0.3736,3.1328,0.620,0.008,0.018,0.179,-0.114,62,98,224,0,173,0,174522.05,22643.928,53200.710,114.005,14053.916,12.390,36933.155,18766.285,3072.236,21225.449,16980.359,8157.557,544.917,2513.068,0.000250,-0.030158,2549,0,161,63,224,161,25911,89,63,111.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108430,2408,2458,75542.604,53073.045,13944.636,2.738,111.267,32938.495,17507.246,969.903,411,419,98,161,160,101379,60,1,2,46.165,17.062,14.520,0.000,0.000,19.719,8.937,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2551,4986,4902,1,0
2611,87.0,4989,79,11,1341,3648,0,0,2297,309.55,1.088,1.219,0.119,0.035,0.265,-0.884,1.710,0.3734,3.1395,0.632,0.011,0.019,0.179,-0.114,61,67,256,0,198,0,176295.94,22760.832,55041.073,173.909,13678.259,13.093,37352.722,18952.340,3355.714,23335.971,18668.777,8962.458,427.712,2483.770,0.000245,-0.031159,2528,0,172,84,256,172,25890,85,84,171.237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109395,2479,2443,77012.702,54877.710,13583.291,2.672,171.237,33373.040,17641.821,1022.317,453,426,67,172,187,107284,60,2,0,50.000,34.123,0.000,0.000,0.000,19.731,8.896,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2551,4986,4902,1,0
2641,88.0,5050,60,11,1313,3737,0,0,2480,323.76,1.101,1.231,0.119,0.036,0.259,-0.885,1.709,0.3736,3.1174,0.631,0.010,0.018,0.180,-0.114,57,65,202,0,185,0,177976.72,22673.181,54801.176,132.959,14225.590,11.579,38027.050,19434.744,3645.213,22847.951,18278.361,7476.699,449.487,2323.768,0.000249,-0.029764,2577,0,132,70,202,132,25751,130,70,130.743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111106,2475,2440,77216.131,54597.903,14027.237,2.216,130.743,34094.739,18119.734,1024.541,451,363,65,132,166,96285,80,2,7,102.270,34.616,35.546,0.000,0.000,26.689,15.726,0.000,1,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2551,4986,4902,1,0
2671,89.0,5047,72,11,1299,3748,0,0,2601,346.90,1.105,1.234,0.119,0.037,0.258,-0.886,1.711,0.3733,3.1151,0.644,0.005,0.017,0.180,-0.114,69,62,251,0,216,0,177330.48,22646.871,55198.154,152.111,13510.524,11.040,38592.173,19850.594,3896.953,23082.705,18466.164,8719.947,593.312,2373.848,0.000260,-0.029173,2537,0,171,80,251,171,25813,90,80,149.121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112594,2484,2445,76851.462,55072.024,13397.846,2.991,149.121,34718.786,18481.982,1085.334,447,436,62,171,203,110863,90,2,2,61.971,34.016,8.258,0.000,0.000,30.172,15.141,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2551,4986,4902,1,0
2701,90.0,5065,60,13,1289,3776,0,0,2770,307.39,1.113,1.237,0.119,0.036,0.257,-0.887,1.716,0.3719,3.1167,0.641,0.006,0.019,0.181,-0.115,67,66,185,0,239,0,179858.56,22887.221,56608.201,121.332,14425.035,12.494,38721.162,19696.749,4122.855,22532.433,18025.947,7322.137,396.541,2322.746,0.000235,-0.030367,2582,0,124,61,185,124,25328,57,61,118.654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112445,2551,2524,79522.975,56497.018,14357.101,2.678,118.654,34885.271,18407.732,1007.728,441,413,65,124,224,113009,90,1,1,29.103,17.062,2.840,0.000,0.000,30.169,18.194,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2701,5065,4850,86,2
2731,91.0,5084,69,13,1288,3796,0,0,2876,276.35,1.118,1.240,0.119,0.037,0.256,-0.888,1.717,0.3760,3.1121,0.647,0.009,0.018,0.181,-0.116,74,62,203,0,224,0,178881.75,22363.352,55274.540,135.621,13945.484,13.017,39303.379,20000.104,4382.103,22405.645,17924.517,7572.073,625.636,2385.903,0.000327,-0.026653,2697,0,130,73,203,130,25135,144,73,132.345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113605,2491,2552,77314.316,55178.435,13823.000,3.276,132.345,35478.434,18679.206,1040.146,433,413,62,130,221,100194,90,0,1,4.063,0.000,2.716,0.000,0.000,30.170,17.737,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2701,5065,4850,86,2
2761,92.0,5055,72,13,1266,3789,0,0,2928,288.21,1.125,1.243,0.120,0.038,0.255,-0.888,1.717,0.3739,3.0698,0.660,0.009,0.013,0.181,-0.116,62,32,230,0,283,0,176153.69,22878.564,54331.845,126.133,13412.669,11.917,39386.889,19738.661,4524.646,23189.799,18551.840,8902.512,491.618,2382.322,0.000213,-0.025996,2485,0,164,66,230,164,25154,108,66,122.813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113277,2447,2377,75703.733,54194.724,13269.273,3.320,122.813,35592.883,18433.493,1035.109,456,460,32,163,265,110661,40,3,0,75.000,51.925,0.000,0.000,0.000,13.180,9.717,0.000,0,3,0,1,2,759,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2701,5065,4850,86,2
2791,93.0,5008,81,13,1231,3777,0,0,2874,347.91,1.133,1.249,0.118,0.037,0.252,-0.889,1.721,0.3755,3.0816,0.646,0.010,0.014,0.182,-0.116,65,59,222,0,267,0,173671.55,21853.501,54613.498,176.826,14093.439,12.678,39415.515,19787.757,4553.292,22146.418,17717.135,7974.747,728.732,2236.631,0.000281,-0.025623,2563,0,119,103,222,119,25053,72,102,171.553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113085,2460,2491,76820.336,54507.333,14004.353,3.091,171.553,35725.386,18474.883,1056.335,423,435,59,119,257,111267,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2701,5065,4850,86,2
2821,94.0,4923,75,13,1220,3703,0,0,2868,285.26,1.133,1.247,0.117,0.040,0.253,-0.889,1.725,0.3824,3.0756,0.639,0.006,0.013,0.182,-0.115,62,43,213,0,295,0,169866.78,20756.357,52975.076,132.160,13065.645,9.895,39213.911,19588.501,4573.520,20645.414,16516.332,7555.608,465.620,2142.121,0.000279,-0.023184,2472,0,142,71,213,142,24921,61,71,129.629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112227,2396,2411,74048.177,52915.083,12997.009,2.530,129.629,35579.676,18296.988,1034.505,396,470,43,142,285,118967,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2701,5065,4850,86,2
