tick,sim_second,organisms,food,species,plants,grazers,hunters,omnivores,infected,avg_lifespan,avg_body_size,avg_speed,avg_armor,avg_attack,avg_photo,avg_diet,avg_photo_area,avg_speed_plants,avg_speed_eaters,avg_light_share,ready_share_plants,ready_share_eaters,avg_disease_resistance,avg_symbiosis_rate,symbiotic_pairs,deaths_starvation,deaths_predation,deaths_old_age,deaths_disease,deaths_event,energy_total,flow_photosynthesis,flow_food,flow_predation,flow_grazing,flow_symbiosis,flow_metabolism,flow_movement,flow_disease,flow_reproduction_spent,flow_reproduction_received,flow_death,flow_clamp,flow_digestion,ledger_max_residual,ledger_cumulative_residual,grazes_eat,grazes_attack,kills_consumer,kills_plant,grazer_kills,grazer_kills_consumer,attacks_no_plant_in_reach,grazes_eat_by_plant,kills_plant_by_consumer,plant_kill_energy_consumer,hunter_intents,hunter_strikes,hunter_consumer_in_reach,hunter_kills_consumer,hunter_rejected_size,hunter_rejected_damage,hunter_rejected_both,omnivore_intents,omnivore_strikes,omnivore_consumer_in_reach,omnivore_kills_consumer,omnivore_rejected_size,omnivore_rejected_damage,omnivore_rejected_both,g1_ticks,g1_food_items,g1_bite_count,g1_plant_gross,g1_food,g1_bites,g1_kill_consumer,g1_kill_plant,g1_metabolism,g1_movement,g1_strike,g1_births,g1_deaths,g1_deaths_starvation,g1_deaths_predation,g1_deaths_disease,g1_death_age_sum,g2_ticks,g2_food_items,g2_bite_count,g2_plant_gross,g2_food,g2_bites,g2_kill_consumer,g2_kill_plant,g2_metabolism,g2_movement,g2_strike,g2_births,g2_deaths,g2_deaths_starvation,g2_deaths_predation,g2_deaths_disease,g2_death_age_sum,o1_ticks,o1_food_items,o1_bite_count,o1_plant_gross,o1_food,o1_bites,o1_kill_consumer,o1_kill_plant,o1_metabolism,o1_movement,o1_strike,o1_births,o1_deaths,o1_deaths_starvation,o1_deaths_predation,o1_deaths_disease,o1_death_age_sum,o2_ticks,o2_food_items,o2_bite_count,o2_plant_gross,o2_food,o2_bites,o2_kill_consumer,o2_kill_plant,o2_metabolism,o2_movement,o2_strike,o2_births,o2_deaths,o2_deaths_starvation,o2_deaths_predation,o2_deaths_disease,o2_death_age_sum,h1_ticks,h1_food_items,h1_bite_count,h1_plant_gross,h1_food,h1_bites,h1_kill_consumer,h1_kill_plant,h1_metabolism,h1_movement,h1_strike,h1_births,h1_deaths,h1_deaths_starvation,h1_deaths_predation,h1_deaths_disease,h1_death_age_sum,h2_ticks,h2_food_items,h2_bite_count,h2_plant_gross,h2_food,h2_bites,h2_kill_consumer,h2_kill_plant,h2_metabolism,h2_movement,h2_strike,h2_births,h2_deaths,h2_deaths_starvation,h2_deaths_predation,h2_deaths_disease,h2_death_age_sum,cross_plant_grazer,cross_plant_omnivore,cross_plant_hunter,cross_grazer_plant,cross_grazer_omnivore,cross_grazer_hunter,cross_omnivore_plant,cross_omnivore_grazer,cross_omnivore_hunter,cross_hunter_plant,cross_hunter_grazer,cross_hunter_omnivore,species_pass_tick,species_pass_organisms,species_pass_near_other,species_pass_drifting,species_pass_isolated
2221,74.0,2146,336,28,467,1678,1,0,63,263.34,1.066,1.291,0.095,0.059,0.185,-0.895,1.705,0.3827,3.0708,0.667,0.011,0.039,0.084,0.105,86,72,63,0,4,0,78799.08,5302.629,28206.780,32.262,2348.378,12.383,15345.123,7556.932,97.616,11567.426,9253.941,2132.147,825.832,467.321,0.000139,0.004485,329,0,48,15,63,48,12915,1,15,31.859,30,8,8,0,0,1,7,0,0,0,0,0,0,0,48230,1267,328,33925.379,28118.436,2347.691,0.403,31.859,13933.696,7138.650,306.428,240,124,72,48,4,24371,120,3,0,75.000,49.625,0.000,0.000,0.000,31.781,13.633,0.759,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,30,0,0,0.000,0.000,0.000,0.000,0.000,4.248,0.170,0.299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2101,1562,1560,4,0
2251,75.0,2276,332,28,478,1797,1,0,74,262.17,1.074,1.302,0.096,0.060,0.180,-0.896,1.704,0.3898,3.0764,0.660,0.004,0.036,0.084,0.106,81,111,64,0,4,0,83309.90,5683.623,29674.956,63.460,2915.709,11.513,16381.564,8161.623,105.992,13273.926,10619.141,2203.762,896.611,506.878,0.000168,0.004744,419,0,42,22,64,42,13783,10,22,63.244,30,4,4,0,0,0,4,0,0,0,0,0,0,0,51741,1326,408,36180.748,29580.360,2901.412,0.216,63.244,14948.491,7688.998,357.225,273,155,111,42,2,32808,121,4,1,109.610,69.416,5.734,0.000,0.000,32.576,13.550,0.000,1,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,30,0,0,0.000,0.000,0.000,0.000,0.000,4.297,0.155,0.149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2251,2276,2265,22,0
2281,76.0,2392,322,28,497,1895,0,0,76,238.16,1.080,1.307,0.097,0.059,0.179,-0.898,1.694,0.3918,3.0693,0.682,0.004,0.034,0.083,0.106,81,115,110,0,5,0,87732.23,6132.243,32822.574,49.814,2908.821,11.285,17510.442,8810.962,115.556,14984.013,11987.211,3564.437,894.635,689.463,0.000242,0.006198,437,0,91,19,110,91,15642,11,19,49.181,22,6,6,0,0,0,6,0,0,0,0,0,0,0,55216,1463,424,39476.883,32691.898,2890.741,0.633,49.181,16025.494,8255.526,433.096,307,209,114,90,5,40920,142,6,2,162.740,99.251,8.844,0.000,0.000,38.234,17.728,0.000,1,1,1,0,0,89,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,22,0,0,0.000,0.000,0.000,0.000,0.000,3.180,0.144,0.224,0,1,0,1,0,1737,0,0,0,0,0,0,0,0,0,0,0,0,2251,2276,2265,22,0
2311,77.0,2497,360,28,498,1999,0,0,88,268.86,1.088,1.318,0.098,0.061,0.174,-0.899,1.702,0.3966,3.0585,0.657,0.004,0.033,0.084,0.106,85,106,138,0,3,0,93038.68,6593.875,35813.944,101.510,3358.892,10.074,18384.105,9233.678,125.840,15133.273,12106.618,4824.400,787.560,820.649,0.000199,0.007446,485,0,101,37,138,101,17132,8,37,100.846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57997,1601,477,43357.562,35740.702,3355.834,0.664,100.846,16879.232,8602.208,508.003,314,210,106,101,3,46438,150,3,0,75.000,52.062,0.000,0.000,0.000,40.862,16.150,1.160,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2251,2276,2265,22,0
2341,78.0,2654,306,28,497,2157,0,0,96,283.52,1.101,1.334,0.097,0.063,0.166,-0.900,1.716,0.3898,3.0707,0.656,0.002,0.032,0.083,0.111,85,105,142,0,8,0,99488.64,6744.066,38853.504,93.164,3776.807,11.745,19702.482,9976.702,140.328,17834.037,14267.230,4319.103,735.778,799.572,0.000130,0.007612,566,0,100,42,142,100,18234,16,42,92.491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62351,1727,550,47020.206,38733.669,3766.507,0.673,92.491,18183.770,9319.948,531.839,371,213,105,100,8,53728,150,4,0,100.000,66.980,0.000,0.000,0.000,40.959,16.600,0.491,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2251,2276,2265,22,0
2371,79.0,2809,308,28,501,2308,0,0,110,285.88,1.105,1.351,0.096,0.064,0.159,-0.901,1.704,0.3913,3.0956,0.666,0.002,0.032,0.083,0.112,78,98,149,0,9,0,104152.28,7011.218,39131.306,93.332,3786.772,10.180,20874.743,10652.916,155.414,17549.383,14039.506,4843.957,628.568,906.735,0.000140,0.007277,594,0,110,39,149,110,19223,28,39,92.424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66381,1753,565,47504.420,39035.191,3780.539,0.908,92.424,19348.310,9962.625,561.906,367,217,98,110,9,48151,168,4,1,104.935,66.980,3.426,0.000,0.000,45.472,18.432,0.937,1,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2251,2276,2265,22,0
2401,80.0,2997,342,28,514,2483,0,0,125,222.60,1.109,1.362,0.098,0.065,0.155,-0.901,1.704,0.3942,3.0921,0.652,0.002,0.029,0.084,0.112,86,109,143,0,8,0,109193.48,7368.679,41974.773,79.635,3866.019,11.306,22357.736,11559.427,182.527,19266.182,15412.946,4887.201,627.096,914.669,0.000328,0.005297,592,0,110,33,143,110,20756,5,33,78.624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71529,1874,585,50772.131,41921.806,3849.164,1.011,78.624,20820.250,10831.673,594.648,402,227,109,110,8,45063,180,2,2,72.356,32.271,15.518,0.000,0.000,48.188,20.626,1.896,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2401,2997,2986,126,0
2431,81.0,3111,282,28,506,2605,0,0,147,220.81,1.119,1.375,0.097,0.067,0.149,-0.901,1.707,0.3954,3.1105,0.636,0.006,0.025,0.084,0.116,89,123,215,0,14,0,114261.25,7720.565,46365.663,111.906,4581.386,12.905,23818.035,12488.301,210.153,20353.163,16282.530,6781.846,579.098,1182.294,0.000279,0.002757,745,0,165,50,215,165,20874,48,50,110.089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76360,2061,694,56149.211,46247.988,4543.828,1.816,110.089,22274.604,11643.483,711.724,424,302,123,165,14,58380,180,4,3,135.012,66.980,23.022,0.000,0.000,48.132,21.591,2.008,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2401,2997,2986,126,0
2461,82.0,3234,264,28,517,2717,0,0,169,245.74,1.124,1.381,0.098,0.064,0.147,-0.901,1.708,0.3962,3.1191,0.653,0.006,0.023,0.083,0.116,69,134,214,0,17,0,118319.49,8116.152,47281.023,99.853,4426.839,10.115,24794.839,12958.193,249.203,21099.364,16879.492,7107.520,879.857,1229.293,0.000214,0.000645,753,0,169,45,214,169,20947,39,44,94.811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79472,2099,712,57045.946,47102.907,4400.794,1.964,94.811,23245.080,12121.103,701.153,431,319,133,169,17,58349,177,7,2,186.826,121.479,8.209,0.000,0.000,47.297,20.221,0.937,1,1,1,0,0,90,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2401,2997,2986,126,0
2491,83.0,3265,292,28,513,2752,0,0,180,263.95,1.131,1.387,0.097,0.066,0.146,-0.901,1.710,0.4001,3.1278,0.628,0.008,0.023,0.083,0.117,74,151,255,0,27,0,120771.63,8369.188,47816.161,129.934,4682.447,11.197,25602.624,13404.407,271.769,20069.275,16055.421,8802.871,418.171,1349.445,0.000238,-0.000506,776,0,193,62,255,193,21234,6,61,125.402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81931,2131,767,57952.213,47656.934,4655.710,1.695,125.402,24047.517,12513.581,754.006,405,370,151,192,27,78856,189,7,3,201.803,121.479,18.606,0.000,0.000,49.403,20.469,0.000,1,1,0,1,0,226,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2401,2997,2986,126,0
2521,84.0,3246,278,28,502,2744,0,0,195,225.51,1.140,1.394,0.100,0.065,0.144,-0.902,1.718,0.3859,3.1230,0.640,0.010,0.021,0.083,0.119,88,153,332,0,18,0,121273.61,8577.311,49100.149,134.464,4486.062,12.010,25980.951,13814.544,297.832,21131.092,16904.874,10805.450,613.340,1571.616,0.000205,-0.001213,719,0,273,59,332,273,22639,7,59,131.567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82708,2185,710,59117.543,49031.468,4474.657,2.897,131.567,24440.570,12827.726,850.539,435,444,153,273,18,89703,198,2,2,67.398,34.708,10.381,0.000,0.000,52.267,20.958,1.004,1,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2401,2997,2986,126,0
2551,85.0,3305,277,28,495,2810,0,0,239,209.96,1.147,1.404,0.100,0.064,0.140,-0.902,1.712,0.3906,3.1302,0.634,0.010,0.021,0.083,0.120,74,149,258,0,17,0,123031.72,8536.849,48581.155,140.213,4823.687,11.732,26192.992,13833.827,344.812,21086.629,16869.303,8555.950,988.983,1366.219,0.000165,-0.000617,772,0,200,58,258,200,22904,41,58,138.750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82958,2167,728,59009.564,48511.127,4785.159,1.463,138.750,24690.973,12930.846,767.220,430,364,149,200,15,72140,211,1,3,47.333,17.354,13.921,0.000,0.000,56.366,22.469,1.272,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2551,3305,3271,52,1
2581,86.0,3463,262,28,510,2953,0,0,269,235.20,1.150,1.406,0.104,0.061,0.138,-0.903,1.714,0.3946,3.1312,0.655,0.002,0.020,0.083,0.121,69,144,189,0,26,0,129981.41,8709.188,52884.233,85.750,4967.285,13.164,27169.796,14328.228,396.373,22524.882,18019.906,6464.889,722.203,1143.022,0.000290,-0.000372,761,0,153,36,189,153,22731,10,36,84.941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86023,2344,751,63648.536,52742.725,4958.702,0.809,84.941,25674.324,13443.529,746.009,464,319,142,153,24,64759,203,5,0,125.000,83.885,0.000,0.000,0.000,55.431,24.211,1.339,0,2,2,0,0,1424,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2551,3305,3271,52,1
2611,87.0,3641,259,28,520,3121,0,0,328,227.68,1.158,1.409,0.104,0.063,0.136,-0.904,1.715,0.3883,3.1160,0.637,0.004,0.019,0.083,0.122,70,138,193,0,30,0,135541.02,9405.348,53520.522,104.967,5371.024,11.704,28792.065,15165.473,472.351,23602.712,18882.170,6520.415,634.401,1165.969,0.000138,-0.000661,812,0,147,46,193,147,24066,3,46,104.193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91076,2373,809,64835.270,53423.989,5370.081,0.774,104.193,27262.308,14208.278,817.189,483,315,138,147,30,71856,180,2,0,50.000,34.708,0.000,0.000,0.000,48.789,20.960,1.339,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2551,3305,3271,52,1
2641,88.0,3757,244,28,524,3233,0,0,411,203.62,1.165,1.414,0.106,0.065,0.134,-0.906,1.730,0.3831,3.1122,0.624,0.008,0.019,0.083,0.123,58,163,200,0,33,0,138838.64,9285.977,53715.569,114.337,5846.850,9.878,30088.269,15853.091,577.470,22494.231,17995.385,6634.984,940.473,1225.126,0.000204,-0.000491,917,0,156,44,200,156,24983,11,44,112.974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95084,2378,905,65407.623,53604.744,5842.306,1.363,112.974,28552.851,14817.965,895.430,463,350,162,156,32,65320,176,3,1,81.530,51.838,4.533,0.000,0.000,48.084,20.883,0.714,0,1,1,0,0,170,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2551,3305,3271,52,1
2671,89.0,3848,243,28,524,3324,0,0,484,191.23,1.170,1.416,0.107,0.064,0.132,-0.906,1.723,0.3883,3.0960,0.626,0.004,0.019,0.083,0.124,73,171,224,0,43,0,140455.92,9365.721,54156.596,117.661,5657.679,10.716,31169.873,16282.400,700.052,23310.065,18648.052,7261.275,695.086,1252.000,0.000228,-0.001650,968,0,169,55,224,169,24685,67,55,116.309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98386,2398,899,65773.912,54124.577,5648.949,1.352,116.309,29634.631,15230.788,916.209,474,383,171,169,43,67527,150,0,2,12.600,0.000,8.678,0.000,0.000,42.198,17.475,0.223,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2551,3305,3271,52,1
2701,90.0,3816,243,28,493,3323,0,0,534,233.35,1.182,1.426,0.109,0.062,0.127,-0.907,1.734,0.3827,3.1067,0.644,0.004,0.020,0.083,0.126,70,187,249,0,63,0,140766.83,9154.761,53630.238,142.123,5970.227,11.023,31671.163,16519.534,820.492,20837.867,16670.294,7494.598,659.963,1282.900,0.000189,-0.001713,1001,0,180,69,249,180,24601,77,69,140.550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99653,2371,922,65385.226,53581.026,5961.213,1.573,140.550,30166.826,15502.335,886.796,428,428,187,179,62,87321,124,0,2,8.482,0.000,5.888,0.000,0.000,34.950,15.495,0.022,0,1,0,1,0,720,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2701,3816,3765,166,1
2731,91.0,3801,233,28,483,3318,0,0,631,206.54,1.187,1.429,0.112,0.060,0.126,-0.908,1.735,0.3836,3.1001,0.630,0.002,0.019,0.083,0.127,66,197,250,0,65,0,140635.91,8785.005,54661.536,104.040,5652.964,9.803,31781.577,16660.719,923.527,22052.197,17641.758,8160.079,418.977,1326.180,0.000303,-0.003191,968,0,199,51,250,199,24473,61,51,102.802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99488,2420,906,66208.635,54595.758,5649.940,1.237,102.802,30352.093,15623.825,913.540,453,457,196,199,62,89637,110,2,1,54.348,34.484,3.018,0.000,0.000,32.534,15.854,0.446,0,1,1,0,0,203,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2701,3816,3765,166,1
2761,92.0,3820,235,28,457,3363,0,0,707,257.55,1.194,1.437,0.113,0.062,0.121,-0.909,1.729,0.3657,3.1055,0.657,0.004,0.017,0.083,0.130,72,167,203,0,78,0,140351.66,8654.224,52879.684,129.739,5277.417,13.463,32031.426,16898.058,1070.334,20783.741,16626.993,6351.526,345.138,1094.672,0.000344,-0.004467,882,0,144,59,203,144,24576,69,59,128.811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100375,2334,813,63899.163,52791.990,5271.450,0.928,128.811,30668.765,15858.360,920.531,432,386,166,144,76,83344,92,2,0,50.000,34.484,0.000,0.000,0.000,28.887,14.572,0.000,0,1,1,0,0,777,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2701,3816,3765,166,1
2791,93.0,3837,229,28,465,3372,0,0,791,216.52,1.196,1.438,0.116,0.063,0.122,-0.909,1.730,0.3640,3.1010,0.665,0.004,0.018,0.084,0.130,65,187,194,0,99,0,140332.80,8679.446,54821.114,75.876,5547.858,11.414,32286.632,16868.253,1221.549,22318.787,17855.030,6834.020,718.709,1202.376,0.000257,-0.006349,941,0,163,31,194,163,23844,70,31,74.928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100851,2423,870,66191.387,54777.554,5529.163,0.947,74.928,30938.280,15878.204,874.681,456,446,186,163,97,94729,89,1,1,31.981,17.130,4.783,0.000,0.000,28.048,13.971,0.000,0,1,1,0,0,74,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2701,3816,3765,166,1
2821,94.0,3830,194,28,474,3356,0,0,873,222.09,1.198,1.434,0.118,0.064,0.124,-0.910,1.741,0.3607,3.0810,0.627,0.006,0.018,0.084,0.128,77,161,213,0,103,0,139849.14,8472.740,54910.473,70.823,5396.566,12.324,32391.799,16882.450,1364.725,21009.533,16807.627,7434.082,396.203,1266.517,0.000317,-0.009338,926,0,180,33,213,180,23073,60,33,70.010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100704,2432,866,66202.044,54878.367,5391.433,0.812,70.010,31057.590,15855.165,917.957,428,444,161,180,103,93825,60,1,0,25.000,17.130,0.000,0.000,0.000,17.445,8.621,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2701,3816,3765,166,1
