tick,sim_second,organisms,food,species,plants,grazers,hunters,omnivores,infected,avg_lifespan,avg_body_size,avg_speed,avg_armor,avg_attack,avg_photo,avg_diet,avg_photo_area,avg_speed_plants,avg_speed_eaters,avg_light_share,ready_share_plants,ready_share_eaters,avg_disease_resistance,avg_symbiosis_rate,symbiotic_pairs,deaths_starvation,deaths_predation,deaths_old_age,deaths_disease,deaths_event,energy_total,flow_photosynthesis,flow_food,flow_predation,flow_grazing,flow_symbiosis,flow_metabolism,flow_movement,flow_disease,flow_reproduction_spent,flow_reproduction_received,flow_death,flow_clamp,flow_digestion,ledger_max_residual,ledger_cumulative_residual,grazes_eat,grazes_attack,kills_consumer,kills_plant,grazer_kills,grazer_kills_consumer,attacks_no_plant_in_reach,grazes_eat_by_plant,kills_plant_by_consumer,plant_kill_energy_consumer,hunter_intents,hunter_strikes,hunter_consumer_in_reach,hunter_kills_consumer,hunter_rejected_size,hunter_rejected_damage,hunter_rejected_both,omnivore_intents,omnivore_strikes,omnivore_consumer_in_reach,omnivore_kills_consumer,omnivore_rejected_size,omnivore_rejected_damage,omnivore_rejected_both,g1_ticks,g1_food_items,g1_bite_count,g1_plant_gross,g1_food,g1_bites,g1_kill_consumer,g1_kill_plant,g1_metabolism,g1_movement,g1_strike,g1_births,g1_deaths,g1_deaths_starvation,g1_deaths_predation,g1_deaths_disease,g1_death_age_sum,g2_ticks,g2_food_items,g2_bite_count,g2_plant_gross,g2_food,g2_bites,g2_kill_consumer,g2_kill_plant,g2_metabolism,g2_movement,g2_strike,g2_births,g2_deaths,g2_deaths_starvation,g2_deaths_predation,g2_deaths_disease,g2_death_age_sum,o1_ticks,o1_food_items,o1_bite_count,o1_plant_gross,o1_food,o1_bites,o1_kill_consumer,o1_kill_plant,o1_metabolism,o1_movement,o1_strike,o1_births,o1_deaths,o1_deaths_starvation,o1_deaths_predation,o1_deaths_disease,o1_death_age_sum,o2_ticks,o2_food_items,o2_bite_count,o2_plant_gross,o2_food,o2_bites,o2_kill_consumer,o2_kill_plant,o2_metabolism,o2_movement,o2_strike,o2_births,o2_deaths,o2_deaths_starvation,o2_deaths_predation,o2_deaths_disease,o2_death_age_sum,h1_ticks,h1_food_items,h1_bite_count,h1_plant_gross,h1_food,h1_bites,h1_kill_consumer,h1_kill_plant,h1_metabolism,h1_movement,h1_strike,h1_births,h1_deaths,h1_deaths_starvation,h1_deaths_predation,h1_deaths_disease,h1_death_age_sum,h2_ticks,h2_food_items,h2_bite_count,h2_plant_gross,h2_food,h2_bites,h2_kill_consumer,h2_kill_plant,h2_metabolism,h2_movement,h2_strike,h2_births,h2_deaths,h2_deaths_starvation,h2_deaths_predation,h2_deaths_disease,h2_death_age_sum,cross_plant_grazer,cross_plant_omnivore,cross_plant_hunter,cross_grazer_plant,cross_grazer_omnivore,cross_grazer_hunter,cross_omnivore_plant,cross_omnivore_grazer,cross_omnivore_hunter,cross_hunter_plant,cross_hunter_grazer,cross_hunter_omnivore,species_pass_tick,species_pass_organisms,species_pass_near_other,species_pass_drifting,species_pass_isolated,ticks_all_plant_aq0,ticks_deep_plant_aq0,ticks_shallow_plant_aq0,ticks_all_plant_aq1,ticks_deep_plant_aq1,ticks_shallow_plant_aq1,ticks_all_plant_aq2,ticks_deep_plant_aq2,ticks_shallow_plant_aq2,ticks_all_plant_aq3,ticks_deep_plant_aq3,ticks_shallow_plant_aq3,ticks_all_consumer_aq0,ticks_deep_consumer_aq0,ticks_shallow_consumer_aq0,ticks_all_consumer_aq1,ticks_deep_consumer_aq1,ticks_shallow_consumer_aq1,ticks_all_consumer_aq2,ticks_deep_consumer_aq2,ticks_shallow_consumer_aq2,ticks_all_consumer_aq3,ticks_deep_consumer_aq3,ticks_shallow_consumer_aq3,water_movement_plant_deep,water_movement_plant_shallow,water_movement_consumer_deep,water_movement_consumer_shallow,crossings_plant,crossings_consumer,new_region_events,food_spawned_deep,food_spawned_shallow,food_spawned_land,food_eaten,food_eaten_deep,food_eaten_shallow,plant_on_deep,plant_on_shallow,plant_on_sand,plant_on_grass,plant_on_forest,plant_on_rock,grazer_on_deep,grazer_on_shallow,grazer_on_sand,grazer_on_grass,grazer_on_forest,grazer_on_rock,omnivore_on_deep,omnivore_on_shallow,omnivore_on_sand,omnivore_on_grass,omnivore_on_forest,omnivore_on_rock,hunter_on_deep,hunter_on_shallow,hunter_on_sand,hunter_on_grass,hunter_on_forest,hunter_on_rock,plant_in_r0,plant_in_r1,plant_in_r2,plant_in_r3,plant_in_r4,plant_in_r5,plant_in_rother,plant_in_rminor,grazer_in_r0,grazer_in_r1,grazer_in_r2,grazer_in_r3,grazer_in_r4,grazer_in_r5,grazer_in_rother,grazer_in_rminor,omnivore_in_r0,omnivore_in_r1,omnivore_in_r2,omnivore_in_r3,omnivore_in_r4,omnivore_in_r5,omnivore_in_rother,omnivore_in_rminor,hunter_in_r0,hunter_in_r1,hunter_in_r2,hunter_in_r3,hunter_in_r4,hunter_in_r5,hunter_in_rother,hunter_in_rminor,region_sep,region_null,region_species,region_confined,region_confined_null,biome_sep,biome_null,biome_species,biome_confined,biome_confined_null
4231,141.0,4947,119,18,3310,1637,0,0,2867,257.71,0.621,0.845,0.706,0.078,0.522,-0.900,2.117,0.3335,2.8483,0.412,0.015,0.005,0.077,-0.031,338,60,417,0,180,0,145179.73,41897.276,35226.718,658.497,11124.937,79.601,25944.786,24105.817,4829.389,24917.637,19934.110,13194.007,109.819,2537.437,0.000190,-0.021465,2423,0,140,277,411,134,21458,546,276,651.154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47924,1564,1877,50996.109,35139.160,10959.974,2.144,651.154,12236.793,20563.508,931.763,408,346,59,140,147,41021,97,1,0,25.000,17.294,0.000,0.000,0.000,17.903,15.120,1.010,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4201,4907,4902,206,0,66652,28252,6214,33323,14220,2920,63,59,0,0,0,0,17976,5071,1741,28426,10471,2935,1619,660,234,0,0,0,1877.541,127.255,12251.000,1257.646,61,52,1,581,158,891,1619,585,158,1427,286,456,495,344,302,555,131,95,356,439,61,0,0,0,0,0,0,0,0,0,0,0,0,679,404,296,159,59,0,0,0,461,106,201,119,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5967,0.4209,16,1,0,0.4207,0.4096,17,0,0
4261,142.0,5058,114,18,3329,1728,0,1,2940,310.11,0.632,0.858,0.713,0.081,0.515,-0.901,2.124,0.3343,2.8315,0.407,0.012,0.006,0.078,-0.032,303,58,417,0,189,0,146676.62,43055.895,35844.759,689.979,12235.783,80.304,26806.057,24997.020,5017.792,27386.056,21908.845,12971.667,114.808,2709.182,0.000194,-0.023235,2499,0,127,290,413,126,21897,490,287,685.870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50289,1584,2006,52690.661,35733.101,12046.017,1.754,685.870,13099.331,21280.146,1058.188,432,340,58,127,155,39728,91,2,3,67.596,33.383,11.568,0.000,0.000,18.206,11.465,4.445,0,1,0,0,1,35,29,0,0,0.000,0.000,0.000,0.000,0.000,2.674,3.983,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4201,4907,4902,206,0,66119,29341,5976,33319,14362,2767,85,41,0,0,0,0,18987,4852,2061,29790,10707,2809,1632,556,234,0,0,0,1938.941,126.323,12175.027,1272.081,43,84,0,556,169,909,1639,561,170,1498,285,459,480,323,284,553,168,101,406,455,45,1,0,0,0,0,0,0,0,0,0,0,0,633,414,279,161,59,0,0,0,460,125,186,146,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5922,0.4419,16,2,0,0.4139,0.4058,17,0,0
4291,143.0,5080,126,18,3305,1774,0,1,2920,251.92,0.643,0.867,0.717,0.082,0.510,-0.903,2.123,0.3334,2.8521,0.410,0.012,0.004,0.078,-0.034,331,71,439,0,224,0,148000.06,44076.335,37990.682,724.008,11996.241,78.113,27532.433,26841.593,5114.348,27163.572,21730.858,13878.628,240.049,2427.834,0.000263,-0.023999,2389,0,138,301,436,138,22480,456,298,720.954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52517,1681,1933,54783.223,37929.485,11845.748,1.635,720.954,13850.404,22972.567,1172.593,444,396,70,137,189,48335,70,0,0,0.000,0.000,0.000,0.000,0.000,14.055,8.880,0.404,0,2,0,1,1,388,30,0,0,0.000,0.000,0.000,0.000,0.000,2.769,3.563,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4201,4907,4902,206,0,66493,30695,6133,32675,14491,2632,90,30,0,0,0,0,19901,6112,2077,31123,10934,3356,1593,698,149,0,0,0,2011.417,124.214,13665.483,1432.276,53,67,1,598,165,969,1720,609,171,1512,279,459,483,313,259,629,178,115,411,362,79,1,0,0,0,0,0,0,0,0,0,0,0,590,424,277,164,59,0,0,0,427,140,179,144,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5970,0.4072,16,2,0,0.4453,0.4418,17,0,0
4321,144.0,5073,104,18,3295,1777,0,1,2902,249.54,0.649,0.867,0.725,0.083,0.510,-0.904,2.124,0.3326,2.8142,0.409,0.015,0.008,0.079,-0.033,306,78,457,0,234,0,148726.02,43922.943,39790.684,739.909,12992.913,71.653,27895.008,27820.330,5093.926,27320.570,21856.456,14413.894,247.566,2792.735,0.000274,-0.023644,2772,0,158,299,453,158,22284,627,295,737.226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53167,1759,2143,57801.225,39688.325,12807.682,1.518,737.226,14254.530,23831.332,1297.527,431,428,77,158,193,46450,58,1,2,33.258,16.817,5.623,0.000,0.000,10.652,22.729,0.000,0,0,0,0,0,0,30,0,0,0.000,0.000,0.000,0.000,0.000,2.773,4.374,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4201,4907,4902,206,0,66362,30775,5473,32424,14354,2803,99,30,0,0,0,0,20401,5918,2130,31515,12354,2960,1339,507,122,0,0,0,2019.793,114.114,14663.597,1346.274,58,91,0,629,174,980,1805,640,174,1525,263,493,500,301,213,625,174,96,386,433,63,1,0,0,0,0,0,0,0,0,0,0,0,552,467,275,162,51,0,0,0,501,112,189,130,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6313,0.4505,15,0,0,0.4396,0.4096,17,0,0
4351,145.0,5096,122,18,3315,1781,0,0,2925,244.90,0.653,0.866,0.729,0.084,0.512,-0.905,2.127,0.3291,2.7364,0.411,0.013,0.007,0.079,-0.032,296,74,428,0,242,0,151272.41,45396.355,39867.084,585.980,13737.546,75.921,28160.129,27779.019,5115.567,27650.807,22120.646,13707.160,251.286,2759.711,0.000275,-0.025745,2842,0,171,257,422,171,22470,617,251,582.808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53233,1769,2223,58683.144,39780.235,13523.910,1.785,582.808,14461.659,23723.267,1304.755,437,432,69,171,192,54859,51,0,2,8.216,0.000,5.683,0.000,0.000,9.432,30.434,0.000,0,1,1,0,0,49,17,0,0,0.000,0.000,0.000,0.000,0.000,1.570,2.381,0.000,0,1,1,0,0,106,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4351,5096,5060,102,1,66658,31334,5439,32563,14907,2734,117,30,0,0,0,0,20230,5938,2238,31758,12013,3220,1313,475,108,0,0,0,2085.053,116.297,14397.500,1417.546,42,68,0,627,175,1029,1813,612,190,1546,279,505,494,261,230,653,136,141,370,442,39,0,0,0,0,0,0,0,0,0,0,0,0,509,486,276,165,54,0,0,0,469,129,187,160,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6231,0.3960,16,0,0,0.4400,0.4427,17,0,0
4381,146.0,5191,111,18,3335,1856,0,0,2986,272.23,0.663,0.875,0.735,0.088,0.506,-0.907,2.135,0.3268,2.8045,0.402,0.010,0.006,0.079,-0.032,279,52,427,0,226,0,154072.61,45876.126,40857.876,603.211,13850.817,79.395,28768.003,28085.046,5186.325,29171.218,23336.975,13683.722,200.512,2779.153,0.000170,-0.026960,2603,0,164,263,423,164,22926,401,259,599.333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54534,1795,2202,59749.843,40736.223,13703.382,2.004,599.333,15004.404,24010.620,1340.707,476,401,51,164,186,50063,30,0,0,0.000,0.000,0.000,0.000,0.000,5.750,6.494,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4351,5096,5060,102,1,66828,31169,5601,32732,15252,2943,135,34,11,0,0,0,20557,6320,1797,32733,11432,3236,1274,477,111,0,0,0,2107.972,115.110,14265.903,1299.284,40,75,0,647,161,1042,1861,657,165,1546,301,512,515,227,234,607,199,113,444,434,59,0,0,0,0,0,0,0,0,0,0,0,0,482,502,280,170,54,0,0,0,479,151,224,126,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5737,0.4030,15,0,0,0.4074,0.4192,17,0,0
4411,147.0,5276,114,18,3347,1928,0,1,3037,210.42,0.670,0.886,0.741,0.088,0.501,-0.911,2.139,0.3234,2.8011,0.391,0.013,0.006,0.080,-0.034,275,73,423,0,226,0,156400.58,45763.110,42540.994,623.737,14385.985,74.275,29547.164,29169.468,5291.996,29403.413,23522.731,13777.147,138.939,2794.475,0.000346,-0.031273,2783,0,154,269,416,154,23770,463,262,619.901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56398,1865,2320,61896.047,42449.962,14194.203,2.094,619.901,15694.251,25088.870,1313.911,490,418,71,154,193,50714,30,1,0,25.000,17.294,0.000,0.000,0.000,5.783,5.902,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,11,0,0,0.000,0.000,0.000,0.000,0.000,2.491,0.300,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4351,5096,5060,102,1,66707,31449,5513,33445,15712,3220,167,57,0,0,0,0,20460,6224,2110,34563,12638,3322,1416,613,165,0,0,0,2136.423,118.333,15051.712,1445.262,42,88,0,655,195,1061,1908,669,167,1572,294,534,498,216,233,641,166,124,475,476,46,0,0,1,0,0,0,0,0,0,0,0,0,442,512,283,185,59,0,0,0,475,138,245,167,96,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5303,0.3774,16,1,0,0.4221,0.4423,17,0,0
4441,148.0,5350,135,18,3395,1954,0,1,3104,240.50,0.675,0.887,0.752,0.087,0.501,-0.912,2.134,0.3266,2.7512,0.386,0.010,0.007,0.080,-0.037,297,60,459,0,243,0,157181.73,46078.963,43337.279,605.522,15278.555,75.808,30476.733,29682.936,5395.824,30267.287,24213.830,14804.477,87.619,2739.561,0.000339,-0.033044,2781,0,195,264,455,195,25138,366,258,601.292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58605,1904,2415,63690.571,43246.231,15104.409,2.459,601.292,16466.178,25590.320,1304.510,486,458,59,195,204,52853,32,0,0,0.000,0.000,0.000,0.000,0.000,5.843,6.495,0.000,0,1,0,0,1,210,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,30,0,0,0.000,0.000,0.000,0.000,0.000,6.793,0.795,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4351,5096,5060,102,1,66963,31377,6130,33873,15728,3211,177,30,0,0,0,0,21283,6586,1907,35770,12198,3647,1614,489,221,0,0,0,2128.614,126.742,14998.300,1471.742,55,84,1,622,190,1161,1952,624,191,1563,313,540,528,213,238,675,183,141,512,398,45,0,0,1,0,0,0,0,0,0,0,0,0,441,521,302,186,69,0,0,0,432,146,266,179,73,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5228,0.3624,15,0,0,0.4201,0.4172,16,0,0
4471,149.0,5371,95,18,3362,2008,0,1,3276,233.53,0.690,0.898,0.758,0.088,0.496,-0.911,2.131,0.3277,2.7339,0.398,0.011,0.006,0.080,-0.040,284,78,403,0,241,0,157261.52,46698.573,42002.784,609.804,16608.208,73.410,31120.206,30519.094,5584.675,28002.045,22401.637,13228.836,112.216,3065.942,0.000205,-0.032800,3207,0,150,253,401,150,25093,475,251,607.987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59512,1848,2731,63816.642,41940.409,16422.256,1.299,607.987,17022.054,26311.409,1440.632,476,422,76,150,196,51289,30,0,1,7.095,0.000,4.867,0.000,0.000,4.646,7.296,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,30,0,0,0.000,0.000,0.000,0.000,0.000,6.865,0.746,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4351,5096,5060,102,1,66852,30583,6397,34122,15612,3137,210,30,0,0,0,0,20948,5834,2093,36776,13468,3493,1848,794,198,0,0,0,2072.840,132.839,15649.648,1523.695,62,75,0,590,173,1087,1890,607,187,1530,317,508,552,238,217,645,228,163,454,441,77,0,0,0,1,0,0,0,0,0,0,0,0,447,495,308,179,86,0,0,0,475,142,263,156,99,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5219,0.3894,15,0,0,0.3878,0.3969,16,0,0
4501,150.0,5299,114,24,3299,1999,0,1,3274,247.44,0.700,0.903,0.765,0.089,0.494,-0.914,2.141,0.3243,2.7118,0.398,0.013,0.005,0.079,-0.042,310,70,500,0,262,0,155359.02,46544.535,44013.898,680.860,16781.449,71.600,31547.427,31293.611,5737.027,28634.987,22907.990,15818.788,133.699,2884.236,0.000289,-0.031079,3193,0,197,303,499,197,24853,353,302,678.147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60264,1925,2840,66032.623,43870.364,16649.713,2.393,678.147,17548.582,27027.882,1515.512,472,481,69,197,215,61921,30,3,0,75.000,51.444,0.000,0.000,0.000,4.670,17.978,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,30,0,0,0.000,0.000,0.000,0.000,0.000,6.880,0.573,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4501,5299,5132,205,6,65856,30482,6224,33755,15187,3090,210,30,21,0,0,0,21022,5935,2246,37298,13181,3402,2004,755,214,0,0,0,2047.927,128.687,15901.897,1567.892,54,84,2,684,173,1144,1982,666,189,1502,309,522,528,221,217,647,165,130,520,469,68,0,0,0,1,0,0,0,0,0,0,0,0,448,501,299,177,63,0,0,0,529,182,228,164,84,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5087,0.3909,17,0,0,0.4037,0.4350,19,0,0
4531,151.0,5236,105,24,3293,1943,0,0,3229,205.47,0.700,0.894,0.775,0.090,0.498,-0.915,2.138,0.3252,2.6250,0.402,0.012,0.006,0.079,-0.041,260,63,457,0,279,0,153980.05,46373.026,44048.320,544.315,15413.466,70.944,31325.182,31068.467,5667.421,27485.249,21988.200,15538.751,205.648,3042.118,0.000266,-0.029628,3082,0,217,240,450,217,24932,466,230,537.671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59010,1930,2615,64455.845,43923.994,15213.271,2.635,537.671,17444.932,26910.646,1473.953,449,504,62,216,226,59877,35,2,1,55.921,33.578,4.062,0.000,0.000,6.914,23.639,0.000,0,1,0,1,0,91,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,9,0,0,0.000,0.000,0.000,0.000,0.000,2.064,0.163,0.000,0,1,0,0,1,110,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4501,5299,5132,205,6,65530,29655,6295,33058,15054,2740,230,67,13,0,0,0,20433,6410,2178,36562,12794,3469,2059,706,154,0,0,0,1982.082,124.710,16281.730,1592.193,43,82,4,664,193,1108,1974,665,206,1486,307,516,540,213,231,635,221,129,444,453,61,0,0,0,0,0,0,0,0,0,0,0,0,454,493,306,179,68,0,0,0,452,178,213,168,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5173,0.3777,17,0,0,0.4088,0.4088,19,0,0
4561,152.0,5218,99,24,3242,1976,0,0,3162,202.74,0.710,0.901,0.783,0.092,0.493,-0.916,2.142,0.3234,2.6225,0.410,0.014,0.008,0.079,-0.042,284,83,474,0,248,0,154680.28,46719.183,44858.879,627.977,15839.442,68.451,31477.506,30292.210,5538.411,29867.964,23894.372,15081.724,120.303,3022.058,0.000249,-0.029155,3180,0,181,293,471,181,24726,499,290,624.526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58861,1959,2679,65776.870,44747.275,15676.595,2.042,624.526,17664.674,26248.715,1374.218,496,463,80,181,202,53049,30,1,2,43.498,16.430,12.156,0.000,0.000,8.076,27.271,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4501,5299,5132,205,6,65236,29333,6121,32884,15087,2503,240,90,0,0,0,0,20133,6009,2019,36665,12756,3417,2093,858,125,0,0,0,1950.727,118.734,15695.243,1496.097,47,89,0,663,175,1174,2018,673,176,1476,267,525,526,210,238,634,167,139,500,436,100,0,0,0,0,0,0,0,0,0,0,0,0,442,490,295,195,77,0,0,0,506,156,247,177,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4832,0.3764,17,0,0,0.4127,0.3946,18,0,0
4591,153.0,5253,116,24,3246,2006,0,1,3171,251.10,0.720,0.904,0.783,0.095,0.491,-0.917,2.144,0.3206,2.6006,0.401,0.012,0.004,0.079,-0.043,285,61,386,0,262,0,155323.97,46799.079,42193.842,565.406,16212.403,70.034,31987.648,30566.594,5513.898,27919.339,22335.472,12281.517,153.874,2827.240,0.000222,-0.028012,3395,0,137,249,382,137,24500,632,245,563.621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60050,1839,2762,63118.035,42051.799,16061.545,1.315,563.621,18213.629,26555.377,1386.077,445,415,61,137,217,54202,30,2,1,55.759,32.859,3.785,0.000,0.000,8.057,28.068,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,16,0,0,0.000,0.000,0.000,0.000,0.000,1.661,0.198,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4501,5299,5132,205,6,65170,28889,5431,32254,14607,2994,231,81,0,0,0,0,20405,5953,1744,37806,13797,3324,1885,943,148,0,0,0,1907.557,117.206,15855.503,1355.200,43,67,1,670,196,1041,1890,655,196,1425,285,549,528,215,244,713,203,113,501,378,98,0,0,1,0,0,0,0,0,0,0,0,0,451,520,308,186,71,0,0,0,504,128,249,151,58,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4844,0.3584,16,0,0,0.4244,0.4401,18,0,0
