tick,sim_second,organisms,food,species,plants,grazers,hunters,omnivores,infected,avg_lifespan,avg_body_size,avg_speed,avg_armor,avg_attack,avg_photo,avg_diet,avg_photo_area,avg_speed_plants,avg_speed_eaters,avg_light_share,ready_share_plants,ready_share_eaters,avg_disease_resistance,avg_symbiosis_rate,symbiotic_pairs,deaths_starvation,deaths_predation,deaths_old_age,deaths_disease,deaths_event,energy_total,flow_photosynthesis,flow_food,flow_predation,flow_grazing,flow_symbiosis,flow_metabolism,flow_movement,flow_disease,flow_reproduction_spent,flow_reproduction_received,flow_death,flow_clamp,flow_digestion,ledger_max_residual,ledger_cumulative_residual,grazes_eat,grazes_attack,kills_consumer,kills_plant,grazer_kills,grazer_kills_consumer,attacks_no_plant_in_reach,grazes_eat_by_plant,kills_plant_by_consumer,plant_kill_energy_consumer,hunter_intents,hunter_strikes,hunter_consumer_in_reach,hunter_kills_consumer,hunter_rejected_size,hunter_rejected_damage,hunter_rejected_both,omnivore_intents,omnivore_strikes,omnivore_consumer_in_reach,omnivore_kills_consumer,omnivore_rejected_size,omnivore_rejected_damage,omnivore_rejected_both,g1_ticks,g1_food_items,g1_bite_count,g1_plant_gross,g1_food,g1_bites,g1_kill_consumer,g1_kill_plant,g1_metabolism,g1_movement,g1_strike,g1_births,g1_deaths,g1_deaths_starvation,g1_deaths_predation,g1_deaths_disease,g1_death_age_sum,g2_ticks,g2_food_items,g2_bite_count,g2_plant_gross,g2_food,g2_bites,g2_kill_consumer,g2_kill_plant,g2_metabolism,g2_movement,g2_strike,g2_births,g2_deaths,g2_deaths_starvation,g2_deaths_predation,g2_deaths_disease,g2_death_age_sum,o1_ticks,o1_food_items,o1_bite_count,o1_plant_gross,o1_food,o1_bites,o1_kill_consumer,o1_kill_plant,o1_metabolism,o1_movement,o1_strike,o1_births,o1_deaths,o1_deaths_starvation,o1_deaths_predation,o1_deaths_disease,o1_death_age_sum,o2_ticks,o2_food_items,o2_bite_count,o2_plant_gross,o2_food,o2_bites,o2_kill_consumer,o2_kill_plant,o2_metabolism,o2_movement,o2_strike,o2_births,o2_deaths,o2_deaths_starvation,o2_deaths_predation,o2_deaths_disease,o2_death_age_sum,h1_ticks,h1_food_items,h1_bite_count,h1_plant_gross,h1_food,h1_bites,h1_kill_consumer,h1_kill_plant,h1_metabolism,h1_movement,h1_strike,h1_births,h1_deaths,h1_deaths_starvation,h1_deaths_predation,h1_deaths_disease,h1_death_age_sum,h2_ticks,h2_food_items,h2_bite_count,h2_plant_gross,h2_food,h2_bites,h2_kill_consumer,h2_kill_plant,h2_metabolism,h2_movement,h2_strike,h2_births,h2_deaths,h2_deaths_starvation,h2_deaths_predation,h2_deaths_disease,h2_death_age_sum,cross_plant_grazer,cross_plant_omnivore,cross_plant_hunter,cross_grazer_plant,cross_grazer_omnivore,cross_grazer_hunter,cross_omnivore_plant,cross_omnivore_grazer,cross_omnivore_hunter,cross_hunter_plant,cross_hunter_grazer,cross_hunter_omnivore,species_pass_tick,species_pass_organisms,species_pass_near_other,species_pass_drifting,species_pass_isolated,ticks_all_plant_aq0,ticks_deep_plant_aq0,ticks_shallow_plant_aq0,ticks_all_plant_aq1,ticks_deep_plant_aq1,ticks_shallow_plant_aq1,ticks_all_plant_aq2,ticks_deep_plant_aq2,ticks_shallow_plant_aq2,ticks_all_plant_aq3,ticks_deep_plant_aq3,ticks_shallow_plant_aq3,ticks_all_consumer_aq0,ticks_deep_consumer_aq0,ticks_shallow_consumer_aq0,ticks_all_consumer_aq1,ticks_deep_consumer_aq1,ticks_shallow_consumer_aq1,ticks_all_consumer_aq2,ticks_deep_consumer_aq2,ticks_shallow_consumer_aq2,ticks_all_consumer_aq3,ticks_deep_consumer_aq3,ticks_shallow_consumer_aq3,water_movement_plant_deep,water_movement_plant_shallow,water_movement_consumer_deep,water_movement_consumer_shallow,crossings_plant,crossings_consumer,new_region_events,food_spawned_deep,food_spawned_shallow,food_spawned_land,food_eaten,food_eaten_deep,food_eaten_shallow,plant_on_deep,plant_on_shallow,plant_on_sand,plant_on_grass,plant_on_forest,plant_on_rock,grazer_on_deep,grazer_on_shallow,grazer_on_sand,grazer_on_grass,grazer_on_forest,grazer_on_rock,omnivore_on_deep,omnivore_on_shallow,omnivore_on_sand,omnivore_on_grass,omnivore_on_forest,omnivore_on_rock,hunter_on_deep,hunter_on_shallow,hunter_on_sand,hunter_on_grass,hunter_on_forest,hunter_on_rock,plant_in_r0,plant_in_r1,plant_in_r2,plant_in_r3,plant_in_r4,plant_in_r5,plant_in_rother,plant_in_rminor,grazer_in_r0,grazer_in_r1,grazer_in_r2,grazer_in_r3,grazer_in_r4,grazer_in_r5,grazer_in_rother,grazer_in_rminor,omnivore_in_r0,omnivore_in_r1,omnivore_in_r2,omnivore_in_r3,omnivore_in_r4,omnivore_in_r5,omnivore_in_rother,omnivore_in_rminor,hunter_in_r0,hunter_in_r1,hunter_in_r2,hunter_in_r3,hunter_in_r4,hunter_in_r5,hunter_in_rother,hunter_in_rminor,region_sep,region_null,region_species,region_confined,region_confined_null,biome_sep,biome_null,biome_species,biome_confined,biome_confined_null
9601,320.0,6000,76,23,4157,1843,0,0,4246,499.59,0.643,0.739,0.181,0.050,0.553,-0.955,2.234,0.3676,2.4810,0.471,0.207,0.555,0.117,-0.027,81,13,67,2,111,0,291550.66,62117.180,39692.678,139.984,27763.268,26.400,28382.293,20918.998,7446.321,6971.555,5577.244,6700.448,17508.462,1576.116,0.000335,-0.126819,3332,0,22,45,66,22,33530,140,43,136.227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55207,1652,3192,69974.597,39405.348,27689.331,0.131,136.227,15373.324,17746.504,165.703,96,97,12,21,64,22718,188,0,0,0.000,0.000,0.000,0.000,0.000,24.449,18.252,1.393,0,1,0,1,0,248,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,9601,6000,6000,274,0,815,345,67,76087,37676,5848,46947,23459,3604,723,397,83,53033,19915,3474,2286,1170,133,76,21,9,0,0,0,1989.208,109.688,11774.142,639.371,59,103,0,692,139,925,1762,703,129,2059,330,370,1160,52,186,699,123,100,790,101,30,0,0,0,0,0,0,0,0,0,0,0,0,690,543,241,294,0,0,0,0,417,352,138,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4433,0.3987,22,0,0,0.4948,0.4666,23,0,0
9631,321.0,6000,86,23,4133,1865,0,2,4280,590.29,0.646,0.743,0.181,0.049,0.549,-0.955,2.236,0.3657,2.4996,0.471,0.249,0.601,0.117,-0.025,90,9,70,2,110,0,308580.69,64831.528,39621.575,181.905,29153.455,35.299,28507.431,20901.433,7404.789,6958.214,5566.571,6867.641,20981.485,1550.557,0.000208,-0.127199,3365,0,14,56,69,14,33427,123,55,181.692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55543,1647,3242,71346.256,39287.622,29054.314,0.107,181.692,15495.655,17717.011,178.384,102,76,8,14,54,19994,141,0,0,0.000,0.000,0.000,0.000,0.000,19.444,12.942,1.119,0,2,0,0,2,258,19,0,0,0.000,0.000,0.000,0.000,0.000,2.749,3.563,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,9601,6000,6000,274,0,890,364,28,75773,37313,5543,46907,23773,3736,694,446,38,53409,19746,3946,2206,993,197,88,11,3,0,0,0,1990.540,103.871,11569.478,718.864,61,134,0,670,151,957,1768,667,149,2064,300,384,1147,57,181,706,146,96,770,109,38,1,0,1,0,0,0,0,0,0,0,0,0,697,537,237,298,0,0,0,0,418,347,145,103,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4509,0.4189,22,0,0,0.4994,0.4610,23,0,0
9661,322.0,5999,87,23,4107,1889,0,3,4284,611.21,0.651,0.747,0.182,0.050,0.546,-0.955,2.233,0.3667,2.5144,0.464,0.290,0.631,0.117,-0.024,69,4,78,1,112,0,322931.50,66578.892,42634.731,171.279,31707.139,31.776,28679.473,21641.748,7414.963,7110.129,5688.103,8412.771,25717.234,1745.898,0.000483,-0.127820,3408,0,25,53,74,25,33116,155,49,170.247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56251,1773,3253,77130.270,42294.437,31620.289,0.264,170.247,15712.690,18464.270,184.947,105,78,4,24,50,21203,121,0,0,0.000,0.000,0.000,0.000,0.000,16.519,9.617,0.721,0,1,0,1,0,1,62,0,0,0.000,0.000,0.000,0.000,0.000,9.030,11.771,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,9601,6000,6000,274,0,905,311,40,75381,37128,5044,46610,24002,3594,644,403,64,54155,21152,3988,2189,1064,122,90,7,2,0,0,0,1976.845,101.673,12440.310,714.106,54,117,0,740,142,1007,1888,745,143,2053,306,397,1106,60,185,752,164,90,745,92,46,0,0,2,0,1,0,0,0,0,0,0,0,688,525,237,298,0,0,0,0,415,337,131,90,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4533,0.4288,22,0,0,0.4922,0.4696,23,0,0
9691,323.0,6000,110,23,4073,1923,0,4,4366,678.11,0.657,0.753,0.182,0.051,0.542,-0.955,2.237,0.3667,2.5200,0.471,0.307,0.681,0.117,-0.022,80,6,66,2,106,0,337426.38,67208.795,45398.950,176.186,33946.322,27.941,28896.616,21805.939,7450.975,6538.947,5231.158,7210.736,29815.776,1801.207,0.000481,-0.126361,3433,0,11,55,64,11,33340,141,53,175.826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57069,1895,3291,82460.338,45119.650,33860.893,0.130,175.826,15971.811,18636.586,172.451,91,56,4,11,41,15026,67,0,0,0.000,0.000,0.000,0.000,0.000,9.719,4.328,0.471,0,3,1,0,2,386,90,0,1,9.342,0.000,3.834,0.000,0.000,12.396,14.149,0.000,0,0,0,0,0,0,7,0,0,0.000,0.000,0.000,0.000,0.000,0.576,0.411,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,9601,6000,6000,274,0,958,312,111,75053,37207,5165,46094,23769,3334,630,356,78,54961,21177,4287,2182,1055,225,90,6,5,0,0,0,1982.025,106.562,12490.663,801.168,59,155,0,846,177,1017,2017,844,169,2042,289,375,1115,70,182,780,152,87,794,70,40,2,0,1,0,1,0,0,0,0,0,0,0,686,521,229,306,0,0,0,0,435,320,125,111,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4526,0.4159,22,0,0,0.4875,0.4735,23,0,0
9721,324.0,6000,124,23,4061,1934,0,5,4354,604.38,0.659,0.756,0.182,0.052,0.540,-0.953,2.237,0.3649,2.5199,0.478,0.321,0.709,0.117,-0.023,71,4,75,3,122,0,346752.84,69234.483,46332.180,227.512,36113.568,32.385,29098.327,22341.317,7500.481,7257.367,5805.894,9719.103,34302.952,2054.053,0.000505,-0.130427,3396,0,20,55,75,20,32962,140,54,226.896,0,0,0,0,0,0,0,23,6,3,0,0,3,0,57703,1928,3252,85498.882,45887.586,35974.760,0.114,226.896,16203.855,19155.365,174.916,99,86,3,20,63,23723,62,0,0,0.000,0.000,0.000,0.000,0.000,11.631,5.834,0.179,0,0,0,0,0,0,89,0,4,43.653,0.000,16.898,0.000,0.000,12.323,14.046,0.000,0,1,0,0,1,100,75,0,0,0.000,0.000,0.000,0.000,0.000,7.792,4.459,0.297,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,1,1,0,2,1,0,0,0,0,0,0,0,9601,6000,6000,274,0,1050,343,66,74684,36961,5394,45680,23663,3264,618,376,12,55673,21665,4172,2124,1085,164,132,8,8,0,0,0,1993.026,100.697,12906.973,756.188,51,124,0,814,189,1100,2089,813,173,2051,302,364,1091,72,181,777,148,85,818,74,32,2,0,0,2,1,0,0,0,0,0,0,0,656,512,232,308,0,0,0,0,456,317,113,123,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4644,0.4087,22,0,0,0.4901,0.4643,23,0,0
9751,325.0,6000,117,23,4041,1955,0,4,4384,612.77,0.663,0.760,0.182,0.052,0.537,-0.954,2.239,0.3672,2.5309,0.470,0.351,0.731,0.117,-0.022,81,5,67,3,105,0,357780.62,70279.800,47150.247,264.167,34928.961,29.276,29258.982,22493.949,7479.830,6447.857,5158.286,9579.696,34657.062,1907.326,0.000479,-0.134414,3326,0,13,54,63,13,33209,146,49,261.908,0,0,0,0,0,0,0,30,15,9,0,0,9,0,58092,1968,3180,85229.869,46798.995,34829.247,0.130,261.908,16365.188,19300.287,184.919,89,69,4,13,52,18237,150,2,0,50.000,31.483,0.000,0.000,0.000,30.075,18.578,0.820,0,0,0,0,0,0,51,0,0,0.000,0.000,0.000,0.000,0.000,6.838,5.972,0.000,0,1,0,0,1,119,90,1,0,7.500,1.528,0.000,0.000,0.000,9.521,5.762,0.742,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9751,6000,5995,231,0,1094,320,95,74255,37361,5844,45609,23924,3306,630,390,0,56011,22180,4015,2265,1113,158,107,0,12,0,0,0,2004.294,109.120,13150.843,729.647,48,136,0,827,154,1125,2113,829,157,2092,304,354,1059,70,162,754,141,107,830,86,37,1,1,0,1,1,0,0,0,0,0,0,0,640,494,220,291,0,0,0,0,435,341,144,140,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4423,0.4185,22,0,0,0.5052,0.4727,23,0,0
9781,326.0,5997,108,23,4032,1962,0,3,4414,646.14,0.664,0.761,0.182,0.052,0.536,-0.954,2.236,0.3627,2.5103,0.472,0.371,0.753,0.117,-0.021,75,1,87,2,91,0,365352.91,70879.541,48155.822,271.130,38664.898,29.832,29426.655,22738.484,7484.933,6345.858,5076.686,9551.029,39093.490,2170.469,0.000422,-0.136084,3551,0,28,59,85,28,33274,129,53,259.930,0,0,0,0,0,0,0,30,2,2,0,0,2,0,58615,2001,3418,90143.427,47721.970,38593.105,0.314,259.930,16556.260,19507.361,200.636,85,77,0,28,49,25450,135,3,1,76.185,47.299,0.746,0.000,0.000,24.014,21.902,1.980,0,1,1,0,0,46,29,0,0,0.000,0.000,0.000,0.000,0.000,3.463,4.313,0.000,0,1,0,0,1,121,90,1,3,31.033,1.528,3.602,0.000,0.000,9.555,9.187,0.099,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,9751,6000,5995,231,0,1179,362,93,74091,38247,5347,45175,24219,3223,630,300,76,56533,22077,3972,2246,1071,102,90,3,7,0,0,0,2047.666,103.053,13140.696,715.156,53,141,0,841,165,1145,2160,851,159,2113,300,356,1039,67,157,776,111,105,828,108,34,1,1,0,1,0,0,0,0,0,0,0,0,632,481,226,280,0,0,0,0,460,325,150,140,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4442,0.4259,22,0,0,0.5024,0.4838,23,0,0
9811,327.0,5999,109,23,4019,1976,1,3,4357,663.80,0.668,0.765,0.183,0.052,0.535,-0.953,2.238,0.3673,2.5153,0.473,0.382,0.772,0.117,-0.021,83,4,90,1,90,0,370891.91,70638.317,49002.523,248.277,39390.371,30.087,29597.169,22779.997,7437.584,6733.305,5386.644,9645.126,41308.209,2235.361,0.000541,-0.140372,3546,0,31,59,89,30,33192,95,55,237.272,14,11,11,0,0,11,0,30,2,2,0,0,2,0,58956,2042,3437,91845.172,48587.454,39235.804,0.462,237.272,16711.098,19519.372,198.409,93,77,4,31,42,28137,155,3,14,183.499,48.196,69.530,0.000,0.000,25.695,34.757,3.805,0,1,0,0,1,111,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,90,0,0,0.000,0.000,0.000,0.000,0.000,9.577,10.954,0.099,0,0,0,0,0,0,21,0,0,0.000,0.000,0.000,0.000,0.000,2.413,1.727,0.003,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9751,6000,5995,231,0,1193,444,35,73803,38647,5404,45150,24551,3334,616,240,27,56935,22075,4015,2216,934,130,71,0,2,0,0,0,2092.745,104.534,13170.488,741.020,65,150,0,865,162,1147,2173,877,149,2150,296,321,1038,67,147,811,151,86,822,73,33,1,0,0,2,0,0,0,0,0,1,0,0,629,474,215,255,0,0,0,0,440,301,132,141,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.4655,0.4467,22,1,0,0.5132,0.5051,23,0,0
9841,328.0,5999,87,23,3999,1997,1,2,4383,661.65,0.671,0.769,0.183,0.052,0.533,-0.954,2.242,0.3659,2.4749,0.473,0.384,0.779,0.117,-0.020,84,3,78,0,95,0,374165.66,71387.090,50278.540,277.801,41107.054,35.001,29830.953,23580.838,7372.355,6373.991,5099.193,9672.603,44587.570,2350.564,0.000404,-0.144838,3727,0,21,57,74,21,32859,197,51,274.726,2,0,0,0,0,0,0,4,0,0,0,0,0,0,59491,2095,3522,94842.168,49899.603,40960.005,0.181,274.726,16942.499,20302.166,193.434,88,65,0,21,44,23034,150,6,7,183.616,97.352,21.962,0.000,0.000,23.709,31.230,3.863,0,0,0,0,0,0,5,0,1,2.148,0.000,0.781,0.000,0.000,1.426,0.381,0.000,0,0,0,0,0,0,57,0,0,0.000,0.000,0.000,0.000,0.000,5.163,3.173,0.000,0,2,1,0,1,252,30,0,0,0.000,0.000,0.000,0.000,0.000,3.448,2.558,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,9751,6000,5995,231,0,1195,382,116,73424,39466,5134,45058,24659,3358,560,235,0,57462,23325,4543,2248,969,163,23,0,0,0,0,0,2131.706,104.280,14036.354,854.437,42,149,0,848,191,1164,2225,866,195,2170,270,300,1038,71,150,853,139,86,799,81,39,0,1,0,1,0,0,0,0,0,1,0,0,614,470,218,257,0,0,0,0,445,313,115,132,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.4532,0.4388,22,1,0,0.5212,0.4997,23,0,0
9871,329.0,6000,84,23,3980,2014,1,5,4336,671.55,0.674,0.773,0.183,0.052,0.531,-0.951,2.245,0.3696,2.5168,0.473,0.378,0.783,0.118,-0.020,76,3,92,1,98,0,377087.81,71446.588,51268.619,257.102,40462.068,28.742,30042.730,24199.372,7279.204,6783.072,5426.458,9959.749,44830.639,2381.830,0.000440,-0.147629,3562,0,29,63,89,29,32904,181,58,250.484,0,0,0,0,0,0,0,46,39,25,0,0,25,0,59979,2136,3376,95152.186,50815.577,40274.107,0.336,250.484,17149.252,20897.352,192.702,84,66,2,28,36,21694,187,5,4,170.018,78.678,28.375,0.000,0.000,27.913,34.896,3.874,0,0,0,0,0,0,59,4,1,108.481,34.648,2.501,0.000,0.000,13.973,13.495,0.102,0,1,0,1,0,1,47,0,0,0.000,0.000,0.000,0.000,0.000,5.294,1.074,0.735,0,0,0,0,0,0,30,0,0,0.000,0.000,0.000,0.000,0.000,3.459,2.411,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,2,1,0,0,3,0,0,0,0,0,0,0,9751,6000,5995,231,0,1134,325,96,73330,39511,5413,44660,24364,3279,544,244,0,57845,24307,3933,2428,1169,148,29,28,0,0,0,0,2136.247,102.668,14613.262,735.154,50,125,0,936,177,1154,2270,940,167,2138,314,277,1022,80,149,878,123,90,810,81,32,1,0,0,4,0,0,0,0,0,1,0,0,605,462,209,252,0,0,0,0,449,293,128,143,0,0,0,0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.4663,0.4237,22,1,0,0.5156,0.5188,23,0,0
9901,330.0,5997,97,26,3967,2025,0,5,4295,654.83,0.677,0.775,0.183,0.052,0.530,-0.952,2.247,0.3682,2.4698,0.470,0.386,0.789,0.118,-0.020,63,4,81,1,89,0,380645.69,71858.676,50461.841,250.270,41508.736,28.305,30268.019,23880.156,7151.729,6091.564,4873.252,8471.712,45620.814,2402.180,0.000514,-0.152232,3633,0,16,65,81,16,33022,153,64,249.371,0,0,0,0,0,0,0,90,42,24,0,0,24,0,60458,2091,3475,95319.787,49984.649,41304.490,0.183,249.371,17361.384,20626.649,178.538,77,66,4,16,46,23643,235,5,1,145.817,81.043,14.327,0.000,0.000,32.816,35.088,1.344,1,1,0,0,1,90,60,2,4,83.303,14.744,12.111,0.000,0.000,14.277,13.757,0.062,0,0,0,0,0,0,90,0,0,0.000,0.000,0.000,0.000,0.000,13.370,2.880,1.734,0,0,0,0,0,0,5,0,0,0.000,0.000,0.000,0.000,0.000,0.576,0.413,0.000,0,1,0,0,1,86,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,9901,5997,5955,110,3,1090,248,142,73181,39380,5706,44247,24002,3258,618,270,0,58260,23856,4237,2551,1293,226,37,37,0,0,0,0,2093.799,110.010,14326.818,792.608,63,133,1,872,201,1169,2229,870,194,2131,289,304,1034,69,140,844,168,96,784,72,61,1,1,0,3,0,0,0,0,0,0,0,0,617,438,236,256,0,0,0,0,454,292,130,137,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4711,0.4167,22,1,0,0.5172,0.5208,23,0,0
9931,331.0,5999,105,26,3935,2060,0,4,4371,708.12,0.681,0.780,0.183,0.052,0.526,-0.952,2.249,0.3686,2.5109,0.480,0.394,0.785,0.118,-0.018,71,3,69,1,84,0,383782.62,72057.319,50044.623,229.728,41421.471,28.328,30488.845,23910.264,7149.897,5750.406,4600.325,8475.923,45770.576,2249.142,0.000448,-0.152357,3502,0,15,54,66,15,33136,70,51,228.985,0,0,0,0,0,0,0,90,63,33,0,0,33,0,61041,2076,3424,94863.985,49581.522,41237.013,0.235,228.985,17602.865,20652.362,202.587,83,51,2,15,34,19594,210,1,6,130.477,15.779,66.940,0.000,0.000,28.103,29.661,4.157,0,0,0,0,0,0,60,7,2,192.516,60.203,6.370,0.000,0.000,14.314,14.712,0.095,0,0,0,0,0,0,75,0,0,0.000,0.000,0.000,0.000,0.000,12.135,3.201,2.563,0,1,0,0,1,232,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,9901,5997,5955,110,3,1054,198,200,72954,39320,5342,43951,23597,3418,630,270,0,58718,23781,4535,2608,1407,243,60,60,0,0,0,0,2075.775,105.656,14253.125,851.889,60,194,0,897,182,1157,2228,889,171,2111,294,311,1017,65,137,846,144,94,855,97,24,1,0,0,3,0,0,0,0,0,0,0,0,612,429,236,253,0,0,0,0,490,333,132,115,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4670,0.4123,22,0,0,0.5256,0.4984,23,0,0
9961,332.0,5999,92,26,3912,2084,0,3,4368,715.41,0.684,0.784,0.183,0.052,0.523,-0.953,2.249,0.3666,2.5235,0.473,0.395,0.784,0.118,-0.017,74,0,90,0,83,0,385477.28,71427.893,49915.809,279.233,41211.691,23.985,30766.840,24073.781,7212.399,6115.373,4892.299,9646.292,44610.522,2395.363,0.000538,-0.154273,3675,0,23,67,88,23,33015,120,64,277.586,0,0,0,0,0,0,0,86,64,27,0,0,27,0,61871,2081,3549,94754.888,49600.298,40998.887,0.368,277.586,17914.600,20835.518,204.700,78,55,0,23,32,22706,210,1,1,28.559,15.779,2.307,0.000,0.000,28.134,27.544,3.712,1,0,0,0,0,0,60,0,5,59.139,0.000,21.507,0.000,0.000,14.281,10.283,0.084,0,0,0,0,0,0,56,1,0,7.500,1.536,0.000,0.000,0.000,10.084,3.178,2.843,0,1,0,0,1,88,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9901,5997,5955,110,3,1040,206,140,72375,39206,5237,43739,23247,3537,620,243,0,59377,23819,4508,2760,1250,224,60,60,0,0,0,0,2079.541,102.102,14380.039,836.985,56,136,0,856,173,1175,2217,876,168,2091,293,321,1013,54,140,866,150,74,858,100,36,1,0,0,2,0,0,0,0,0,0,0,0,605,431,240,252,0,0,0,0,466,340,134,128,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4511,0.4317,22,0,0,0.5294,0.4938,23,0,0
