tick,sim_second,organisms,food,species,plants,grazers,hunters,omnivores,infected,avg_lifespan,avg_body_size,avg_speed,avg_armor,avg_attack,avg_photo,avg_diet,avg_photo_area,avg_speed_plants,avg_speed_eaters,avg_light_share,ready_share_plants,ready_share_eaters,avg_disease_resistance,avg_symbiosis_rate,symbiotic_pairs,deaths_starvation,deaths_predation,deaths_old_age,deaths_disease,deaths_event,energy_total,flow_photosynthesis,flow_food,flow_predation,flow_grazing,flow_symbiosis,flow_metabolism,flow_movement,flow_disease,flow_reproduction_spent,flow_reproduction_received,flow_death,flow_clamp,flow_digestion,ledger_max_residual,ledger_cumulative_residual,grazes_eat,grazes_attack,kills_consumer,kills_plant,grazer_kills,grazer_kills_consumer,attacks_no_plant_in_reach,grazes_eat_by_plant,kills_plant_by_consumer,plant_kill_energy_consumer,hunter_intents,hunter_strikes,hunter_consumer_in_reach,hunter_kills_consumer,hunter_rejected_size,hunter_rejected_damage,hunter_rejected_both,omnivore_intents,omnivore_strikes,omnivore_consumer_in_reach,omnivore_kills_consumer,omnivore_rejected_size,omnivore_rejected_damage,omnivore_rejected_both,g1_ticks,g1_food_items,g1_bite_count,g1_plant_gross,g1_food,g1_bites,g1_kill_consumer,g1_kill_plant,g1_metabolism,g1_movement,g1_strike,g1_births,g1_deaths,g1_deaths_starvation,g1_deaths_predation,g1_deaths_disease,g1_death_age_sum,g2_ticks,g2_food_items,g2_bite_count,g2_plant_gross,g2_food,g2_bites,g2_kill_consumer,g2_kill_plant,g2_metabolism,g2_movement,g2_strike,g2_births,g2_deaths,g2_deaths_starvation,g2_deaths_predation,g2_deaths_disease,g2_death_age_sum,o1_ticks,o1_food_items,o1_bite_count,o1_plant_gross,o1_food,o1_bites,o1_kill_consumer,o1_kill_plant,o1_metabolism,o1_movement,o1_strike,o1_births,o1_deaths,o1_deaths_starvation,o1_deaths_predation,o1_deaths_disease,o1_death_age_sum,o2_ticks,o2_food_items,o2_bite_count,o2_plant_gross,o2_food,o2_bites,o2_kill_consumer,o2_kill_plant,o2_metabolism,o2_movement,o2_strike,o2_births,o2_deaths,o2_deaths_starvation,o2_deaths_predation,o2_deaths_disease,o2_death_age_sum,h1_ticks,h1_food_items,h1_bite_count,h1_plant_gross,h1_food,h1_bites,h1_kill_consumer,h1_kill_plant,h1_metabolism,h1_movement,h1_strike,h1_births,h1_deaths,h1_deaths_starvation,h1_deaths_predation,h1_deaths_disease,h1_death_age_sum,h2_ticks,h2_food_items,h2_bite_count,h2_plant_gross,h2_food,h2_bites,h2_kill_consumer,h2_kill_plant,h2_metabolism,h2_movement,h2_strike,h2_births,h2_deaths,h2_deaths_starvation,h2_deaths_predation,h2_deaths_disease,h2_death_age_sum,cross_plant_grazer,cross_plant_omnivore,cross_plant_hunter,cross_grazer_plant,cross_grazer_omnivore,cross_grazer_hunter,cross_omnivore_plant,cross_omnivore_grazer,cross_omnivore_hunter,cross_hunter_plant,cross_hunter_grazer,cross_hunter_omnivore,species_pass_tick,species_pass_organisms,species_pass_near_other,species_pass_drifting,species_pass_isolated,ticks_all_plant_aq0,ticks_deep_plant_aq0,ticks_shallow_plant_aq0,ticks_all_plant_aq1,ticks_deep_plant_aq1,ticks_shallow_plant_aq1,ticks_all_plant_aq2,ticks_deep_plant_aq2,ticks_shallow_plant_aq2,ticks_all_plant_aq3,ticks_deep_plant_aq3,ticks_shallow_plant_aq3,ticks_all_consumer_aq0,ticks_deep_consumer_aq0,ticks_shallow_consumer_aq0,ticks_all_consumer_aq1,ticks_deep_consumer_aq1,ticks_shallow_consumer_aq1,ticks_all_consumer_aq2,ticks_deep_consumer_aq2,ticks_shallow_consumer_aq2,ticks_all_consumer_aq3,ticks_deep_consumer_aq3,ticks_shallow_consumer_aq3,water_movement_plant_deep,water_movement_plant_shallow,water_movement_consumer_deep,water_movement_consumer_shallow,crossings_plant,crossings_consumer,new_region_events,food_spawned_deep,food_spawned_shallow,food_spawned_land,food_eaten,food_eaten_deep,food_eaten_shallow,plant_on_deep,plant_on_shallow,plant_on_sand,plant_on_grass,plant_on_forest,plant_on_rock,grazer_on_deep,grazer_on_shallow,grazer_on_sand,grazer_on_grass,grazer_on_forest,grazer_on_rock,omnivore_on_deep,omnivore_on_shallow,omnivore_on_sand,omnivore_on_grass,omnivore_on_forest,omnivore_on_rock,hunter_on_deep,hunter_on_shallow,hunter_on_sand,hunter_on_grass,hunter_on_forest,hunter_on_rock,plant_in_r0,plant_in_r1,plant_in_r2,plant_in_r3,plant_in_r4,plant_in_r5,plant_in_rother,plant_in_rminor,grazer_in_r0,grazer_in_r1,grazer_in_r2,grazer_in_r3,grazer_in_r4,grazer_in_r5,grazer_in_rother,grazer_in_rminor,omnivore_in_r0,omnivore_in_r1,omnivore_in_r2,omnivore_in_r3,omnivore_in_r4,omnivore_in_r5,omnivore_in_rother,omnivore_in_rminor,hunter_in_r0,hunter_in_r1,hunter_in_r2,hunter_in_r3,hunter_in_r4,hunter_in_r5,hunter_in_rother,hunter_in_rminor,region_sep,region_null,region_species,region_confined,region_confined_null,biome_sep,biome_null,biome_species,biome_confined,biome_confined_null
3781,126.0,2604,235,18,1926,678,0,0,699,520.31,0.661,0.598,0.189,0.035,0.597,-0.940,1.652,0.3402,2.1546,0.654,0.009,0.006,0.133,-0.067,212,52,38,0,54,0,70788.85,16446.106,12924.766,64.396,4300.436,93.935,12281.774,9527.524,1067.825,7810.492,6248.394,1156.798,9.875,773.124,0.000172,0.022156,910,0,3,35,32,3,25869,245,29,62.946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19919,548,665,18114.206,12831.591,4159.462,0.002,62.946,6104.532,7692.287,199.715,125,88,46,3,39,18671,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3751,2551,2551,45,0,32992,15725,2813,23408,11116,1460,1077,570,106,0,0,0,231,124,3,16990,6880,1133,2578,1411,186,120,66,17,1195.171,58.570,4254.247,250.335,37,68,0,177,35,387,587,178,38,914,142,128,223,336,183,304,49,16,65,205,39,0,0,0,0,0,0,0,0,0,0,0,0,339,270,234,27,0,0,0,0,145,144,31,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5183,0.4326,10,0,0,0.4867,0.4569,13,0,0
3811,127.0,2659,246,18,1940,719,0,0,680,463.45,0.669,0.607,0.188,0.036,0.591,-0.944,1.655,0.3422,2.1718,0.657,0.008,0.001,0.132,-0.067,235,65,57,0,42,0,73999.87,17274.790,13784.981,115.747,4645.555,96.414,12652.660,10053.723,1028.098,8674.853,6939.882,1667.458,0.000,827.592,0.000153,0.023076,1013,0,7,50,54,7,25974,276,47,115.439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21086,580,737,19190.011,13616.395,4484.232,0.004,115.439,6422.315,8186.710,205.920,136,95,59,7,29,17784,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3751,2551,2551,45,0,33366,16048,2346,23527,11073,1337,1087,614,101,0,0,0,244,79,12,18081,8034,1226,2641,1318,150,120,67,12,1217.242,52.195,4813.139,246.296,30,73,0,195,41,419,644,190,42,938,123,143,214,342,180,311,41,26,95,210,36,0,0,0,0,0,0,0,0,0,0,0,0,314,281,253,31,0,0,0,0,161,150,48,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5304,0.4145,10,0,0,0.4791,0.4550,12,0,0
3841,128.0,2765,235,18,1975,790,0,0,677,436.86,0.684,0.620,0.187,0.038,0.581,-0.944,1.657,0.3420,2.1984,0.642,0.011,0.004,0.130,-0.066,208,60,54,0,36,0,78852.48,18023.894,15646.121,96.711,5376.205,96.397,13198.842,10510.358,990.366,10144.263,8115.410,1446.063,17.466,722.158,0.000166,0.023166,1050,0,5,49,49,5,26569,224,43,94.633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22628,660,826,21981.316,15461.737,5226.458,0.007,94.633,6883.314,8610.229,225.993,161,89,57,5,27,17841,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3751,2551,2551,45,0,33909,16333,2445,23616,11048,1636,1136,626,62,0,0,0,291,61,49,19285,8172,1738,2897,1159,197,155,43,20,1223.850,60.717,4905.233,350.682,30,87,0,221,41,449,722,226,57,940,138,135,218,368,176,333,69,33,74,233,48,0,0,0,0,0,0,0,0,0,0,0,0,318,297,248,34,0,0,0,0,142,169,61,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5093,0.4136,10,0,0,0.4679,0.4656,12,0,0
3871,129.0,2900,206,18,2009,891,0,0,683,432.30,0.706,0.640,0.185,0.041,0.567,-0.943,1.661,0.3404,2.2235,0.625,0.009,0.004,0.130,-0.065,206,55,80,0,39,0,83643.01,18930.124,18388.126,147.282,6342.357,86.627,14166.353,11715.546,1000.393,12308.024,9846.420,2115.899,78.693,1136.521,0.000207,0.024758,1364,0,12,68,71,12,26796,405,59,144.942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25231,778,959,25914.685,18263.136,6151.449,0.021,144.942,7727.535,9738.172,260.449,198,97,55,12,30,19161,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3751,2551,2551,45,0,34967,17020,2250,23655,10770,1579,1194,597,71,0,0,0,342,138,21,21243,8932,1717,3450,1247,201,196,118,20,1247.642,54.578,5350.399,337.186,49,99,0,215,38,532,814,241,53,952,130,130,223,395,179,370,69,41,93,248,70,0,0,0,0,0,0,0,0,0,0,0,0,340,302,253,32,0,0,0,0,178,192,68,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5625,0.4390,11,1,0,0.4656,0.4271,12,0,0
3901,130.0,3009,222,18,2053,956,0,0,706,406.27,0.718,0.649,0.183,0.041,0.560,-0.945,1.663,0.3390,2.2016,0.627,0.010,0.003,0.130,-0.061,228,72,79,0,42,0,87015.08,19979.491,18256.862,136.062,6955.004,71.627,15086.425,12905.172,1023.814,11858.164,9486.531,2488.318,28.276,1096.709,0.000183,0.025914,1384,0,17,62,74,17,26970,321,56,135.007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27729,770,1063,26423.914,18089.858,6782.871,0.048,135.007,8539.586,10877.367,278.325,182,117,71,17,29,18479,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3901,3009,3009,59,0,35672,17423,2163,23925,10856,1732,1199,557,37,0,0,0,312,62,60,23409,10071,1828,3780,1354,285,228,91,24,1271.858,54.172,5914.789,375.408,39,97,0,267,56,524,831,240,50,957,138,131,221,403,203,423,85,36,99,245,68,0,0,0,0,0,0,0,0,0,0,0,0,359,307,260,32,0,0,0,0,180,180,68,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5351,0.4112,10,0,0,0.4783,0.4495,12,0,0
3931,131.0,3155,234,18,2106,1049,0,0,729,382.88,0.732,0.665,0.182,0.040,0.551,-0.946,1.663,0.3449,2.2174,0.611,0.011,0.004,0.130,-0.060,205,69,68,0,40,0,91945.16,21305.027,20440.310,112.684,8068.506,73.034,16037.218,13937.582,1058.753,12836.513,10269.210,2119.189,16.587,1191.312,0.000199,0.025084,1632,0,16,52,65,16,27797,345,49,111.916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30097,857,1287,29732.388,20264.031,7904.637,0.021,111.916,9333.608,11816.795,322.083,202,109,66,16,27,19175,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3901,3009,3009,59,0,36645,17440,2320,24460,11331,1705,1254,560,12,0,0,0,292,182,20,25008,11224,1928,4551,1971,314,246,84,9,1294.694,54.984,6712.916,409.336,37,128,0,287,57,595,927,286,67,988,150,131,235,389,213,471,68,38,124,279,69,0,0,0,0,0,0,0,0,0,0,0,0,390,300,254,24,0,0,0,0,219,192,84,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5210,0.4318,10,0,0,0.4510,0.4664,13,0,0
3961,132.0,3298,206,18,2135,1163,0,0,798,402.30,0.750,0.683,0.183,0.042,0.538,-0.947,1.663,0.3439,2.2482,0.607,0.011,0.005,0.129,-0.059,198,90,83,0,36,0,98161.48,22360.302,23474.724,145.365,8259.347,77.778,17064.603,15398.252,1099.084,14330.673,11464.539,2111.062,44.359,1180.572,0.000248,0.023593,1710,0,14,69,77,14,28727,423,63,143.822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33103,992,1287,33349.985,23347.195,8090.807,0.018,143.822,10249.425,13162.926,383.076,246,132,89,14,29,20168,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3901,3009,3009,59,0,37158,17884,2066,24990,11713,1765,1296,540,33,0,0,0,270,133,2,27309,11969,1921,5242,2266,338,282,124,5,1343.093,51.192,7349.342,413.944,32,110,0,309,72,636,1045,336,71,1011,126,139,251,391,217,502,87,31,156,314,73,0,0,0,0,0,0,0,0,0,0,0,0,396,311,270,21,0,0,0,0,241,231,80,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5243,0.4212,10,0,0,0.4521,0.4673,12,0,0
3991,133.0,3487,195,18,2176,1311,0,0,839,421.47,0.771,0.706,0.182,0.043,0.523,-0.947,1.665,0.3417,2.2336,0.609,0.008,0.004,0.127,-0.059,205,74,83,0,57,0,105603.61,23945.936,26705.978,146.212,10135.591,65.890,18327.026,16597.257,1211.489,16423.219,13138.576,2601.130,41.881,1292.574,0.000191,0.023582,1863,0,17,66,74,17,29571,301,57,144.192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36740,1124,1562,38546.121,26534.582,9968.043,0.030,144.192,11372.923,14347.840,374.652,283,135,74,17,44,21287,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3901,3009,3009,59,0,38101,18114,2317,25507,11761,2088,1232,482,84,0,0,0,227,93,11,30106,12543,2444,6152,2637,402,255,71,23,1340.437,62.947,7820.363,515.931,43,144,0,344,69,761,1185,335,86,1022,181,150,208,369,246,532,107,56,152,381,83,0,0,0,0,0,0,0,0,0,0,0,0,384,297,267,25,0,0,0,0,261,293,97,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5000,0.3973,10,0,0,0.4514,0.4437,12,0,0
4021,134.0,3689,185,18,2232,1457,0,0,953,331.89,0.789,0.725,0.182,0.043,0.511,-0.947,1.666,0.3424,2.2669,0.599,0.013,0.003,0.127,-0.057,187,86,80,0,39,0,110926.78,25373.334,27295.964,131.467,11264.786,61.995,19978.929,18927.878,1315.884,16545.963,13236.771,2367.388,135.294,1443.028,0.000226,0.021767,2150,0,17,63,74,17,30747,329,57,129.739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41629,1155,1821,40573.436,27156.228,11071.391,0.090,129.739,12903.113,16506.357,443.459,276,131,85,17,29,19248,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3901,3009,3009,59,0,38737,18875,3152,26224,12520,2062,1184,493,109,0,0,0,180,104,21,34143,14212,2718,7059,2930,551,247,59,8,1420.009,76.773,8929.330,583.381,33,168,0,356,70,773,1209,368,68,1100,164,138,183,380,267,636,107,52,135,432,95,0,0,0,0,0,0,0,0,0,0,0,0,368,311,268,21,0,0,0,0,296,297,98,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4611,0.4092,10,0,0,0.4958,0.4932,13,0,0
4051,135.0,3791,179,18,2226,1565,0,0,986,438.06,0.807,0.744,0.181,0.044,0.500,-0.947,1.664,0.3453,2.2530,0.593,0.012,0.004,0.125,-0.056,181,79,178,0,74,0,113938.38,26421.797,29807.095,318.419,11850.464,61.971,21262.246,20518.508,1436.127,17470.503,13976.403,5182.838,127.470,1514.414,0.000144,0.020822,2208,0,37,141,174,37,32317,352,137,317.476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45404,1262,1856,43557.867,29611.036,11529.943,0.097,317.476,14112.452,17930.125,515.520,283,175,78,37,60,30708,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4051,3791,3791,58,0,39291,19695,3182,26658,13289,1460,1056,544,70,0,0,0,201,104,19,37475,16007,3111,7511,3647,581,217,62,16,1518.735,68.306,10108.987,644.833,38,169,0,394,81,856,1337,406,88,1133,139,136,188,356,274,717,106,74,151,419,98,0,0,0,0,0,0,0,0,0,0,0,0,347,308,276,23,0,0,0,0,317,307,100,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4535,0.4038,10,0,0,0.4945,0.5001,13,0,0
4081,136.0,3890,167,18,2225,1665,0,0,1054,419.15,0.823,0.758,0.180,0.043,0.490,-0.947,1.666,0.3413,2.2742,0.577,0.009,0.003,0.124,-0.056,198,108,174,0,73,0,117372.42,27360.219,31628.494,260.179,12282.029,66.233,22222.297,21519.401,1505.318,18724.949,14979.960,5084.695,86.526,1651.624,0.000182,0.021327,2293,0,46,128,169,46,32812,433,123,259.011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48463,1341,1860,46012.206,31499.938,11990.382,0.084,259.011,15105.158,18904.734,557.154,314,214,108,46,60,32205,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4051,3791,3791,58,0,39410,20118,2584,26485,12777,1722,926,456,25,0,0,0,264,87,44,40283,17287,3068,7734,4308,510,182,89,29,1510.538,62.594,10850.907,642.072,31,187,0,413,79,890,1394,418,78,1075,158,147,212,384,249,749,102,57,185,462,110,0,0,0,0,0,0,0,0,0,0,0,0,354,320,295,23,0,0,0,0,349,309,131,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4606,0.4129,10,0,0,0.5012,0.4900,13,0,0
4111,137.0,3973,161,18,2189,1784,0,0,1165,373.21,0.847,0.779,0.180,0.046,0.476,-0.948,1.667,0.3405,2.2538,0.591,0.012,0.003,0.123,-0.055,176,120,190,0,81,0,121372.23,28019.619,34532.130,351.242,12962.999,59.508,23350.342,22989.759,1667.689,19824.894,15859.916,5152.916,71.239,1706.255,0.000166,0.021705,2554,0,29,161,184,29,31773,510,155,349.365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51963,1462,2044,49655.479,34318.897,12688.244,0.074,349.365,16325.923,20456.940,567.833,338,219,118,29,72,37513,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4051,3791,3791,58,0,38840,19083,2875,26481,12097,1772,812,435,34,0,0,0,314,136,36,43527,18235,3461,7947,3987,552,175,85,1,1422.485,67.368,11160.586,731.578,49,221,0,445,98,995,1544,454,101,1047,150,146,233,389,224,780,136,65,187,488,128,0,0,0,0,0,0,0,0,0,0,0,0,354,323,283,32,0,0,0,0,360,340,131,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4801,0.4012,10,0,0,0.4926,0.4525,12,0,0
4141,138.0,4044,139,18,2165,1879,0,0,1265,311.02,0.865,0.792,0.181,0.047,0.466,-0.948,1.672,0.3443,2.2372,0.581,0.010,0.003,0.122,-0.053,176,128,200,0,99,0,124310.32,29195.405,36121.556,320.732,14479.232,58.971,24289.224,24443.802,1842.459,20897.951,16718.361,6149.109,57.913,1737.514,0.000237,0.020345,2688,0,56,144,199,56,31545,423,143,320.207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54828,1530,2265,52763.419,35906.447,14039.697,0.150,320.207,17380.145,21884.699,601.925,359,264,128,56,80,38638,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4051,3791,3791,58,0,37868,18668,2671,26577,12162,1830,757,448,8,0,0,0,358,195,21,45611,19775,3875,8734,3980,654,125,62,1,1420.877,66.996,12152.964,800.811,35,233,0,461,106,1012,1601,480,127,1045,150,142,227,379,222,817,155,95,209,477,126,0,0,0,0,0,0,0,0,0,0,0,0,366,288,278,38,0,0,0,0,378,347,153,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4834,0.4003,10,0,0,0.4793,0.4624,12,0,0
